pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,mass
-1.00257e+35,-7.64473e+34,7.07363e+32,-2.00314e+32,-1.52742e+32,1.41331e+30,4.49600e+13
-9.80352e+34,-6.91819e+34,3.66561e+33,-1.95875e+32,-1.38226e+32,7.32391e+30,4.49600e+13
-3.43168e+34,-2.4521e+34,8.63766e+32,-6.8565e+31,-4.8993e+31,1.72581e+30,1.49867e+13
-3.32224e+34,-2.56845e+34,1.52494e+32,-6.63784e+31,-5.13176e+31,3.04684e+29,1.49867e+13
-3.52975e+34,-2.51008e+34,1.63222e+33,-7.05244e+31,-5.01514e+31,3.26117e+30,1.49867e+13
-3.35859e+34,-2.60651e+34,1.24626e+33,-6.71048e+31,-5.2078e+31,2.49003e+30,1.49867e+13
-3.50561e+34,-2.43517e+34,4.74172e+32,-7.00421e+31,-4.86547e+31,9.47397e+29,1.49867e+13
-1.03946e+35,-7.13311e+34,6.94579e+32,-2.07685e+32,-1.4252e+32,1.38777e+30,4.49600e+13
-3.10715e+34,-2.4016e+34,1.48389e+33,-6.20809e+31,-4.79839e+31,2.96482e+30,1.49867e+13
-2.07026e+35,-1.38134e+35,9.02756e+33,-4.13638e+32,-2.75992e+32,1.80371e+31,8.99201e+13
-3.22181e+34,-2.24552e+34,9.96169e+32,-6.43719e+31,-4.48656e+31,1.99035e+30,1.49867e+13
-9.46577e+34,-7.29828e+34,3.04881e+33,-1.89126e+32,-1.4582e+32,6.09153e+30,4.49600e+13
-3.31697e+34,-2.29336e+34,5.49568e+32,-6.62731e+31,-4.58214e+31,1.09804e+30,1.49867e+13
-1.86705e+35,-1.42787e+35,4.54129e+33,-3.73037e+32,-2.85289e+32,9.0735e+30,8.99201e+13
-9.53665e+34,-7.14785e+34,8.79357e+32,-1.90542e+32,-1.42814e+32,1.75696e+30,4.49600e+13
-1.80703e+35,-1.354e+35,3.36077e+33,-3.61045e+32,-2.70529e+32,6.71483e+30,8.99201e+13
-3.47928e+34,-2.38312e+34,1.27308e+33,-6.95162e+31,-4.76148e+31,2.54362e+30,1.49867e+13
-3.19917e+34,-2.47738e+34,1.07211e+33,-6.39196e+31,-4.9498e+31,2.14207e+30,1.49867e+13
-3.34355e+34,-2.60382e+34,4.94672e+32,-6.68042e+31,-5.20244e+31,9.88356e+29,1.49867e+13
-1.16754e+34,-8.59344e+33,2.02238e+32,-2.33275e+31,-1.71697e+31,4.04071e+29,5.52e+12
-1.1842e+34,-9.11732e+33,2.42803e+32,-2.36603e+31,-1.82164e+31,4.8512e+29,5.52e+12
-5.91679e+33,-4.56469e+33,3.02252e+31,-1.18218e+31,-9.12026e+30,6.039e+28,2.76e+12
-6.19514e+33,-4.6118e+33,1.12344e+32,-1.23779e+31,-9.21438e+30,2.24464e+29,2.76e+12
-2.93994e+33,-2.08384e+33,2.94544e+31,-5.874e+30,-4.16351e+30,5.88499e+28,1.38e+12
-9.33706e+33,-6.73264e+33,2.53853e+32,-1.86555e+31,-1.34518e+31,5.07199e+29,4.14e+12
-9.08686e+33,-6.44958e+33,2.51228e+32,-1.81556e+31,-1.28863e+31,5.01954e+29,4.14e+12
-2.32544e+40,-1.87764e+40,2.40665e+38,-4.64623e+37,-3.75153e+37,4.80848e+35,3.75095e+19
-6.38728e+40,-5.48176e+40,7.40991e+38,-1.27618e+38,-1.09526e+38,1.4805e+36,1.08032e+20
-3.49159e+41,-3.37898e+41,1.57162e+40,-6.9762e+38,-6.7512e+38,3.1401e+37,6.17498e+20
-6.25733e+41,-5.70439e+41,1.2613e+40,-1.25022e+39,-1.13974e+39,2.52008e+37,1.09549e+21
-1.45995e+42,-9.72996e+41,-7.58059e+40,-2.91698e+39,-1.94405e+39,-1.5146e+38,2.30649e+21
-7.38507e+43,-7.5822e+43,4.29148e+42,-1.47554e+41,-1.51493e+41,8.57439e+39,1.34518e+23
-3.04428e+39,-3.12259e+39,1.77426e+38,-6.08248e+36,-6.23894e+36,3.54497e+35,5.55103e+18
-9.96749e+41,-1.0227e+42,5.65025e+40,-1.99151e+39,-2.04336e+39,1.12892e+38,1.80567e+21
-4.61431e+39,-4.77391e+39,2.62563e+38,-9.21941e+36,-9.53829e+36,5.24601e+35,8.3123e+18
-1.04215e+39,-1.06836e+39,6.00793e+37,-2.08222e+36,-2.13458e+36,1.20039e+35,1.89648e+18
-2.89205e+38,-2.9634e+38,1.66531e+37,-5.77831e+35,-5.92088e+35,3.32729e+34,5.26249e+17
-3.91879e+36,-4.01439e+36,2.25071e+35,-7.82976e+33,-8.02075e+33,4.49691e+32,7.12799e+15
-2.22453e+36,-2.27913e+36,1.27825e+35,-4.44462e+33,-4.5537e+33,2.55395e+32,4.0464e+15
-1.40007e+36,-1.43548e+36,8.06836e+34,-2.79734e+33,-2.86809e+33,1.61206e+32,2.54774e+15
-3.06246e+36,-3.13874e+36,1.76224e+35,-6.1188e+33,-6.27122e+33,3.52097e+32,5.57194e+15
-8.85438e+37,-9.07311e+37,5.09451e+36,-1.76911e+35,-1.81281e+35,1.01788e+34,1.61097e+17
-7.64989e+37,-7.84144e+37,4.40591e+36,-1.52845e+35,-1.56672e+35,8.80303e+33,1.39196e+17
-2.71799e+36,-2.78511e+36,1.56457e+35,-5.43055e+33,-5.56465e+33,3.12601e+32,4.94561e+15
-2.76254e+36,-2.71069e+36,1.64596e+35,-5.51956e+33,-5.41596e+33,3.28863e+32,4.94561e+15
-4.48844e+36,-4.67625e+36,2.21927e+35,-8.9679e+33,-9.34316e+33,4.43412e+32,8.24268e+15
-1.53719e+36,-1.57393e+36,7.05869e+34,-3.07131e+33,-3.14472e+33,1.41033e+32,2.6976e+15
-6.64596e+35,-6.75157e+35,3.47461e+34,-1.32786e+33,-1.34897e+33,6.94228e+31,1.19894e+15
-1.18699e+35,-1.20772e+35,6.85661e+33,-2.37161e+32,-2.41302e+32,1.36995e+31,2.09814e+14
-1.83611e+36,-1.87116e+36,1.24781e+35,-3.66855e+33,-3.73857e+33,2.49313e+32,3.29707e+15
-1.13574e+35,-1.14491e+35,6.00923e+33,-2.26921e+32,-2.28753e+32,1.20065e+31,2.09814e+14
-1.16765e+37,-1.19535e+37,6.12118e+35,-2.33298e+34,-2.38832e+34,1.22301e+33,2.09814e+16
-1.76101e+35,-1.76114e+35,1.06462e+34,-3.51851e+32,-3.51876e+32,2.12712e+31,3.1472e+14
-4.27376e+35,-4.27871e+35,2.24379e+34,-8.53897e+32,-8.54887e+32,4.48309e+31,7.64321e+14
-2.16953e+37,-2.16946e+37,1.62691e+36,-4.33473e+34,-4.33459e+34,3.25058e+33,3.89654e+16
-1.16116e+35,-1.20164e+35,6.66328e+33,-2.31999e+32,-2.40088e+32,1.33132e+31,2.09814e+14
-1.94283e+35,-1.99854e+35,1.35995e+34,-3.88177e+32,-3.99308e+32,2.71719e+31,3.44694e+14
-4.94097e+33,-5.06532e+33,2.84862e+32,-9.87207e+30,-1.01205e+31,5.69155e+29,8.99201e+12
-1.81145e+34,-1.85704e+34,1.04502e+33,-3.61928e+31,-3.71036e+31,2.08796e+30,3.29707e+13
-2.47061e+33,-2.53335e+33,1.42456e+32,-4.93628e+30,-5.06163e+30,2.84628e+29,4.49600e+12
-4.28264e+34,-4.38844e+34,2.46596e+33,-8.55673e+31,-8.76811e+31,4.927e+30,7.79308e+13
-1.46495e+35,-1.48732e+35,8.96509e+33,-2.92698e+32,-2.97166e+32,1.79123e+31,2.599e+14
-1.39897e+35,-1.40962e+35,7.75164e+33,-2.79514e+32,-2.81643e+32,1.54878e+31,2.599e+14
-1.41055e+35,-1.48116e+35,7.32843e+33,-2.81828e+32,-2.95936e+32,1.46422e+31,2.599e+14
-2.24935e+35,-2.24207e+35,1.63214e+34,-4.49421e+32,-4.47965e+32,3.26103e+31,4.14e+14
-8.46923e+34,-8.54258e+34,5.52008e+33,-1.69215e+32,-1.70681e+32,1.10291e+31,1.495e+14
-4.35248e+34,-4.3046e+34,2.75906e+33,-8.69627e+31,-8.6006e+31,5.51261e+30,7.82e+13
-4.34786e+33,-4.60368e+33,2.48298e+32,-8.68703e+30,-9.19816e+30,4.961e+29,8.28e+12
-1.38819e+35,-1.48007e+35,8.40772e+33,-2.77361e+32,-2.95719e+32,1.67986e+31,2.599e+14
-1.47224e+35,-1.49123e+35,7.83793e+33,-2.94154e+32,-2.97947e+32,1.56602e+31,2.599e+14
-1.47756e+35,-1.49651e+35,7.25638e+33,-2.95216e+32,-2.99003e+32,1.44983e+31,2.599e+14
-1.42621e+35,-1.42734e+35,8.21022e+33,-2.84956e+32,-2.85184e+32,1.6404e+31,2.599e+14
-1.41569e+35,-1.43147e+35,8.99923e+33,-2.82856e+32,-2.86007e+32,1.79805e+31,2.599e+14
-1.38237e+35,-1.48674e+35,7.30126e+33,-2.76199e+32,-2.9705e+32,1.45879e+31,2.599e+14
-8.23806e+32,-8.44295e+32,4.73855e+31,-1.64597e+30,-1.6869e+30,9.46763e+28,1.49867e+12
-1.45586e+35,-1.44175e+35,7.36816e+33,-2.90881e+32,-2.88061e+32,1.47216e+31,2.599e+14
-1.46369e+35,-1.47297e+35,8.13428e+33,-2.92445e+32,-2.94299e+32,1.62523e+31,2.599e+14
-1.46239e+35,-1.46452e+35,9.16154e+33,-2.92185e+32,-2.92611e+32,1.83048e+31,2.599e+14
-3.29392e+31,-3.37541e+31,1.89796e+30,-6.58125e+28,-6.74407e+28,3.79213e+27,5.99467e+10
-1.50077e+41,1.40288e+41,-2.42533e+40,-2.99854e+38,2.80295e+38,-4.84582e+37,1.25052e+21
-1.72798e+41,1.47991e+41,-2.0635e+40,-3.4525e+38,2.95686e+38,-4.12289e+37,1.27495e+21
-4.29209e+41,3.9679e+41,1.2739e+40,-8.5756e+38,7.92788e+38,2.54525e+37,3.40027e+21
-3.72566e+41,3.5497e+41,6.32296e+39,-7.44388e+38,7.09231e+38,1.26333e+37,3.07634e+21
-7.85258e+39,7.46689e+39,1.32166e+38,-1.56895e+37,1.49189e+37,2.64067e+35,6.47188e+19
-5.50462e+36,5.19544e+36,6.89874e+34,-1.09982e+34,1.03805e+34,1.37837e+32,4.496e+16
-6.54469e+36,6.22298e+36,9.35137e+34,-1.30763e+34,1.24335e+34,1.8684e+32,5.39521e+16
-1.12868e+37,1.07246e+37,1.89549e+35,-2.25511e+34,2.14277e+34,3.7872e+32,9.29174e+16
-4.16e+37,3.9608e+37,7.99906e+35,-8.31169e+34,7.91368e+34,1.59821e+33,3.43195e+17
-2.16554e+37,2.05868e+37,3.91739e+35,-4.32675e+34,4.11325e+34,7.82695e+32,1.78342e+17
-6.81572e+37,6.44063e+37,8.37051e+35,-1.36178e+35,1.28684e+35,1.67243e+33,5.57505e+17
-2.04178e+38,1.94191e+38,4.23683e+36,-4.07948e+35,3.87994e+35,8.4652e+33,1.68151e+18
-3.09619e+37,2.94015e+37,4.51259e+35,-6.1862e+34,5.87443e+34,9.01617e+32,2.54774e+17
-4.32828e+37,4.11554e+37,6.96259e+35,-8.6479e+34,8.22286e+34,1.39113e+33,3.56683e+17
-3.5073e+38,3.33853e+38,5.7475e+36,-7.00759e+35,6.67038e+35,1.14835e+34,2.89393e+18
-3.64246e+37,3.47508e+37,5.90604e+35,-7.27764e+34,6.94322e+34,1.18003e+33,2.99734e+17
-3.27306e+38,3.08678e+38,6.21329e+36,-6.53958e+35,6.16739e+35,1.24142e+34,2.6976e+18
-1.18237e+37,1.13079e+37,1.64576e+35,-2.36238e+34,2.25932e+34,3.28824e+32,9.89121e+16
-1.06919e+37,1.0006e+37,1.77307e+35,-2.13625e+34,1.99921e+34,3.5426e+32,8.69228e+16
-3.07269e+36,2.93224e+36,5.80852e+34,-6.13923e+33,5.85862e+33,1.16054e+32,2.54774e+16
-5.61969e+35,5.38578e+35,9.49714e+33,-1.12281e+33,1.07608e+33,1.89753e+31,4.64587e+15
-1.01453e+36,9.66033e+35,1.62758e+34,-2.02703e+33,1.93014e+33,3.2519e+31,8.39254e+15
-7.58738e+35,7.21284e+35,1.58053e+34,-1.51596e+33,1.44113e+33,3.15791e+31,6.29441e+15
-7.6073e+35,7.19315e+35,1.31362e+34,-1.51994e+33,1.43719e+33,2.62461e+31,6.29441e+15
-2.18156e+36,2.07657e+36,3.60516e+34,-4.35876e+33,4.14899e+33,7.20311e+31,1.8e+16
-1.21199e+35,1.15364e+35,1.99499e+33,-2.42155e+32,2.30498e+32,3.98599e+30,1e+15
-4.60553e+35,4.38387e+35,7.59587e+33,-9.20186e+32,8.75898e+32,1.51766e+31,3.8e+15
-8.67014e+41,1.30321e+42,-1.10995e+40,-1.7323e+39,2.60382e+39,-2.21767e+37,2.1403e+22
-1.26808e+39,1.87986e+39,-9.94117e+36,-2.53362e+36,3.75596e+36,-1.98625e+34,3.08726e+19
-5.22789e+36,7.95857e+36,3.68187e+34,-1.04453e+34,1.59012e+34,7.35638e+31,1.27808e+17
-1.4943e+37,2.19955e+37,3.10693e+35,-2.98562e+34,4.3947e+34,6.20766e+32,3.53427e+17
-7.27089e+37,1.08386e+38,7.45769e+35,-1.45273e+35,2.16555e+35,1.49005e+33,1.74898e+18
-1.25547e+38,1.92153e+38,1.02307e+37,-2.50843e+35,3.83922e+35,2.0441e+34,2.84523e+18
-1.62722e+38,2.32246e+38,1.7009e+36,-3.25119e+35,4.64028e+35,3.3984e+33,3.8183e+18
-1.58163e+39,2.35164e+39,-1.20355e+37,-3.1601e+36,4.69858e+36,-2.4047e+34,3.87071e+19
-3.65007e+36,5.47821e+36,-3.16837e+34,-7.29286e+33,1.09455e+34,-6.33042e+31,8.99201e+16
-6.11176e+35,8.92903e+35,5.00087e+33,-1.22113e+33,1.78402e+33,9.99174e+30,1.49867e+16
-3.68974e+36,5.49258e+36,-5.02953e+34,-7.37211e+33,1.09742e+34,-1.0049e+32,8.99201e+16
-3.67609e+36,5.4076e+36,-3.21387e+33,-7.34483e+33,1.08044e+34,-6.42132e+30,8.99201e+16
-6.8954e+36,1.03146e+37,8.25962e+34,-1.3777e+34,2.06085e+34,1.65027e+32,1.64854e+17
-6.1297e+35,9.1129e+35,-4.65115e+33,-1.22471e+33,1.82076e+33,-9.29301e+30,1.5e+16
3.77166e+40,1.06725e+41,-2.23453e+40,7.53578e+37,2.13238e+38,-4.4646e+37,1.58639e+21
1.08545e+36,3.0722e+36,-6.43187e+35,2.16873e+33,6.13826e+33,-1.28509e+33,4.56705e+16
1.14301e+36,3.23615e+36,-6.77126e+35,2.28373e+33,6.46584e+33,-1.3529e+33,4.81106e+16
3.95247e+35,1.11882e+36,-2.34105e+35,7.89703e+32,2.2354e+33,-4.67742e+32,1.66316e+16
1.78235e+35,5.04531e+35,-1.05583e+35,3.56115e+32,1.00805e+33,-2.10955e+32,7.5e+15
