pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,mass
4.01303,2.78802,-0.0191299,-0.00561346,0.00704728,0.000328349,2.99734e+17
3.84285,3.0507,-0.0724948,-0.00417846,0.00725673,-0.000348555,7.49334e+16
4.07094,2.95321,-0.0982334,-0.00525732,0.00819222,0.00104648,6.29441e+16
3.90611,2.79273,-0.142592,-0.00535108,0.00734235,-1.37713e-05,1.31883e+17
4.07862,3.06713,-0.161292,-0.00375719,0.0056641,0.000587021,2.99734e+16
4.08031,2.92159,-0.0719872,-0.00428054,0.00804152,-0.000503802,1.09403e+16
4.00368,2.93389,-0.101896,0.00908179,0.00870694,0.000485824,4.51704e+17
4.0042,2.93491,-0.101828,0.00472847,0.0220253,0.0007677,2.08262e+15
4.00351,2.9345,-0.101853,0.0136431,0.00757341,0.000383884,3.74722e+16
3.91583,3.07165,-0.0436326,-0.0039857,0.00731331,-0.000524253,8.69228e+14
4.04641,2.93061,-0.0801663,-0.00411008,0.00826902,-0.00148701,6.89388e+14
3.81513,2.90173,-0.00218161,-0.00503689,0.00726363,0.0001456,2.09814e+14
4.11932,2.80337,-0.11219,-0.00517207,0.00553155,0.000397042,1.64854e+14
4.15779,2.96225,-0.0690021,-0.00456156,0.00515085,-0.000154885,7.49334e+13
4.08631,3.06918,-0.13692,-0.0037301,0.00574864,0.000682291,1.19894e+14
4.1234,2.80019,-0.058348,-0.00547319,0.00588887,4.69831e-05,1.94827e+14
4.15344,2.92487,-0.192098,-0.00462978,0.00534189,0.000103448,1.94827e+14
4.04515,3.09387,-0.14795,-0.00355769,0.00573591,-2.30527e-05,4.49600e+13
3.90223,2.80137,-0.143069,-0.00561351,0.00706342,-5.56717e-06,7.49334e+13
4.09835,2.82629,-0.155549,-0.00511852,0.00545511,0.000630251,4.34614e+14
4.1025,3.09541,-0.149826,-0.00371855,0.00595227,-0.00042989,8.99201e+13
4.03932,2.77151,-0.166319,-0.00549646,0.00642139,0.000541957,8.99201e+13
3.95315,2.79931,-0.0189031,-0.00566862,0.00684041,0.000193737,8.99201e+13
3.86562,3.06004,-0.13238,-0.0040867,0.00734788,-0.000156385,4.49600e+13
