pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,mass
-2.44408e+37,-1.83795e+37,9.66526e+35,-1.21899e+35,-9.16683e+34,4.82058e+33,2.99734e+16
-9.39559e+36,-6.72745e+36,1.65763e+35,-4.68608e+34,-3.35534e+34,8.26747e+32,1.09403e+16
-3.93271e+38,-2.88188e+38,1.00091e+37,-1.96145e+36,-1.43735e+36,4.99205e+34,4.51704e+17
-1.81233e+36,-1.32836e+36,4.60879e+34,-9.03904e+33,-6.62524e+33,2.29865e+32,2.08262e+15
-3.2619e+37,-2.39091e+37,8.29854e+35,-1.62688e+35,-1.19247e+35,4.13892e+33,3.74722e+16
-7.34667e+35,-5.76285e+35,8.1861e+33,-3.66417e+33,-2.87424e+33,4.08284e+31,8.69228e+14
-5.94961e+35,-4.309e+35,1.17872e+34,-2.96738e+33,-2.14913e+33,5.8789e+31,6.89388e+14
-1.93416e+35,-1.47109e+35,1.106e+32,-9.64668e+32,-7.33712e+32,5.51619e+29,2.09814e+14
-1.45959e+35,-9.93309e+34,3.97521e+33,-7.27973e+32,-4.95416e+32,1.98265e+31,1.64854e+14
-6.22935e+34,-4.43815e+34,1.03381e+33,-3.10691e+32,-2.21354e+32,5.15618e+30,7.49334e+13
-9.7565e+34,-7.328e+34,3.26911e+33,-4.86608e+32,-3.65486e+32,1.63048e+31,1.19894e+14
-1.72598e+35,-1.17211e+35,2.44234e+33,-8.60838e+32,-5.84592e+32,1.21812e+31,1.94827e+14
-1.63902e+35,-1.15421e+35,7.58054e+33,-8.17468e+32,-5.75664e+32,3.78082e+31,1.94827e+14
-3.65944e+34,-2.79886e+34,1.33842e+33,-1.82516e+32,-1.39594e+32,6.67544e+30,4.49600e+13
-7.01027e+34,-5.0326e+34,2.57021e+33,-3.4964e+32,-2.51003e+32,1.2819e+31,7.49334e+13
-3.83574e+35,-2.64519e+35,1.45582e+34,-1.91309e+33,-1.3193e+33,7.26095e+31,4.34614e+14
-7.2225e+34,-5.44951e+34,2.63771e+33,-3.60225e+32,-2.71796e+32,1.31557e+31,8.99201e+13
-8.20745e+34,-5.63141e+34,3.37943e+33,-4.09349e+32,-2.80868e+32,1.6855e+31,8.99201e+13
-8.32223e+34,-5.89316e+34,3.97951e+32,-4.15074e+32,-2.93923e+32,1.9848e+30,8.99201e+13
-3.85498e+34,-3.05161e+34,1.32015e+33,-1.92268e+32,-1.522e+32,6.5843e+30,4.49600e+13
-4.01629e+34,-3.06247e+34,2.83369e+32,-2.00314e+32,-1.52742e+32,1.41331e+30,4.49600e+13
-3.92728e+34,-2.77142e+34,1.46844e+33,-1.95875e+32,-1.38226e+32,7.32391e+30,4.49600e+13
-1.37473e+34,-9.82309e+33,3.46024e+32,-6.8565e+31,-4.8993e+31,1.72581e+30,1.49867e+13
-1.33089e+34,-1.02892e+34,6.10891e+31,-6.63784e+31,-5.13176e+31,3.04684e+29,1.49867e+13
-1.41401e+34,-1.00553e+34,6.53865e+32,-7.05244e+31,-5.01514e+31,3.26117e+30,1.49867e+13
-1.34545e+34,-1.04416e+34,4.99251e+32,-6.71048e+31,-5.2078e+31,2.49003e+30,1.49867e+13
-1.40434e+34,-9.75528e+33,1.89953e+32,-7.00421e+31,-4.86547e+31,9.47397e+29,1.49867e+13
-4.16408e+34,-2.85752e+34,2.78248e+32,-2.07685e+32,-1.4252e+32,1.38777e+30,4.49600e+13
-1.24472e+34,-9.62078e+33,5.94446e+32,-6.20809e+31,-4.79839e+31,2.96482e+30,1.49867e+13
-8.29345e+34,-5.53364e+34,3.61644e+33,-4.13638e+32,-2.75992e+32,1.80371e+31,8.99201e+13
-1.29066e+34,-8.99555e+33,3.99065e+32,-6.43719e+31,-4.48656e+31,1.99035e+30,1.49867e+13
-3.79198e+34,-2.92369e+34,1.22135e+33,-1.89126e+32,-1.4582e+32,6.09153e+30,4.49600e+13
-1.32878e+34,-9.18719e+33,2.20157e+32,-6.62731e+31,-4.58214e+31,1.09804e+30,1.49867e+13
-7.4794e+34,-5.72005e+34,1.81924e+33,-3.73037e+32,-2.85289e+32,9.0735e+30,8.99201e+13
-3.82038e+34,-2.86342e+34,3.5227e+32,-1.90542e+32,-1.42814e+32,1.75696e+30,4.49600e+13
-7.23895e+34,-5.4241e+34,1.34632e+33,-3.61045e+32,-2.70529e+32,6.71483e+30,8.99201e+13
-1.3938e+34,-9.54677e+33,5.09995e+32,-6.95162e+31,-4.76148e+31,2.54362e+30,1.49867e+13
-1.28159e+34,-9.92435e+33,4.29486e+32,-6.39196e+31,-4.9498e+31,2.14207e+30,1.49867e+13
-1.33942e+34,-1.04309e+34,1.98165e+32,-6.68042e+31,-5.20244e+31,9.88356e+29,1.49867e+13
-4.67716e+33,-3.44252e+33,8.10163e+31,-2.33275e+31,-1.71697e+31,4.04071e+29,5.52e+12
-4.7439e+33,-3.65239e+33,9.72666e+31,-2.36603e+31,-1.82164e+31,4.8512e+29,5.52e+12
-2.37026e+33,-1.82861e+33,1.21082e+31,-1.18218e+31,-9.12026e+30,6.039e+28,2.76e+12
-2.48177e+33,-1.84748e+33,4.5005e+31,-1.23779e+31,-9.21438e+30,2.24464e+29,2.76e+12
-1.17774e+33,-8.34784e+32,1.17994e+31,-5.874e+30,-4.16351e+30,5.88499e+28,1.38e+12
-3.74042e+33,-2.69709e+33,1.01693e+32,-1.86555e+31,-1.34518e+31,5.07199e+29,4.14e+12
-3.64019e+33,-2.5837e+33,1.00642e+32,-1.81556e+31,-1.28863e+31,5.01954e+29,4.14e+12
-9.31568e+39,-7.52181e+39,9.64101e+37,-4.64623e+37,-3.75153e+37,4.80848e+35,3.75095e+19
-2.55874e+40,-2.19599e+40,2.96841e+38,-1.27618e+38,-1.09526e+38,1.4805e+36,1.08032e+20
-1.39873e+41,-1.35362e+41,6.2959e+39,-6.9762e+38,-6.7512e+38,3.1401e+37,6.17498e+20
-2.50668e+41,-2.28518e+41,5.05277e+39,-1.25022e+39,-1.13974e+39,2.52008e+37,1.09549e+21
-5.84854e+41,-3.89781e+41,-3.03678e+40,-2.91698e+39,-1.94405e+39,-1.5146e+38,2.30649e+21
-2.95845e+43,-3.03743e+43,1.71916e+42,-1.47554e+41,-1.51493e+41,8.57439e+39,1.34518e+23
-1.21954e+39,-1.25091e+39,7.10767e+37,-6.08248e+36,-6.23894e+36,3.54497e+35,5.55103e+18
-3.99297e+41,-4.09693e+41,2.26349e+40,-1.99151e+39,-2.04336e+39,1.12892e+38,1.80567e+21
-1.84849e+39,-1.91243e+39,1.05183e+38,-9.21941e+36,-9.53829e+36,5.24601e+35,8.3123e+18
-4.17486e+38,-4.27984e+38,2.40677e+37,-2.08222e+36,-2.13458e+36,1.20039e+35,1.89648e+18
-1.15855e+38,-1.18714e+38,6.67121e+36,-5.77831e+35,-5.92088e+35,3.32729e+34,5.26249e+17
-1.56987e+36,-1.60816e+36,9.01631e+34,-7.82976e+33,-8.02075e+33,4.49691e+32,7.12799e+15
-8.91147e+35,-9.13017e+35,5.12067e+34,-4.44462e+33,-4.5537e+33,2.55395e+32,4.0464e+15
-5.60867e+35,-5.75052e+35,3.23218e+34,-2.79734e+33,-2.86809e+33,1.61206e+32,2.54774e+15
-1.22682e+36,-1.25738e+36,7.05954e+34,-6.1188e+33,-6.27122e+33,3.52097e+32,5.57194e+15
-3.54706e+37,-3.63468e+37,2.04086e+36,-1.76911e+35,-1.81281e+35,1.01788e+34,1.61097e+17
-3.06454e+37,-3.14128e+37,1.76501e+36,-1.52845e+35,-1.56672e+35,8.80303e+33,1.39196e+17
-1.08882e+36,-1.11571e+36,6.26764e+34,-5.43055e+33,-5.56465e+33,3.12601e+32,4.94561e+15
-1.10667e+36,-1.0859e+36,6.5937e+34,-5.51956e+33,-5.41596e+33,3.28863e+32,4.94561e+15
-1.79806e+36,-1.8733e+36,8.8904e+34,-8.9679e+33,-9.34316e+33,4.43412e+32,8.24268e+15
-6.15797e+35,-6.30517e+35,2.82771e+34,-3.07131e+33,-3.14472e+33,1.41033e+32,2.6976e+15
-2.66237e+35,-2.70468e+35,1.39193e+34,-1.32786e+33,-1.34897e+33,6.94228e+31,1.19894e+15
-4.75508e+34,-4.8381e+34,2.74675e+33,-2.37161e+32,-2.41302e+32,1.36995e+31,2.09814e+14
-7.35545e+35,-7.49584e+35,4.99872e+34,-3.66855e+33,-3.73857e+33,2.49313e+32,3.29707e+15
-4.54977e+34,-4.58651e+34,2.40729e+33,-2.26921e+32,-2.28753e+32,1.20065e+31,2.09814e+14
-4.67762e+36,-4.78857e+36,2.45214e+35,-2.33298e+34,-2.38832e+34,1.22301e+33,2.09814e+16
-7.05461e+34,-7.05512e+34,4.26488e+33,-3.51851e+32,-3.51876e+32,2.12712e+31,3.1472e+14
-1.71206e+35,-1.71405e+35,8.98859e+33,-8.53897e+32,-8.54887e+32,4.48309e+31,7.64321e+14
-8.69114e+36,-8.69084e+36,6.5174e+35,-4.33473e+34,-4.33459e+34,3.25058e+33,3.89654e+16
-4.65159e+34,-4.81377e+34,2.66931e+33,-2.31999e+32,-2.40088e+32,1.33132e+31,2.09814e+14
-7.78295e+34,-8.00613e+34,5.44796e+33,-3.88177e+32,-3.99308e+32,2.71719e+31,3.44694e+14
-1.97935e+33,-2.02916e+33,1.14115e+32,-9.87207e+30,-1.01205e+31,5.69155e+29,8.99201e+12
-7.25666e+33,-7.43928e+33,4.18635e+32,-3.61928e+31,-3.71036e+31,2.08796e+30,3.29707e+13
-9.89725e+32,-1.01486e+33,5.70678e+31,-4.93628e+30,-5.06163e+30,2.84628e+29,4.49600e+12
-1.71562e+34,-1.75801e+34,9.87863e+32,-8.55673e+31,-8.76811e+31,4.927e+30,7.79308e+13
-5.86859e+34,-5.95818e+34,3.59141e+33,-2.92698e+32,-2.97166e+32,1.79123e+31,2.599e+14
-5.60426e+34,-5.64695e+34,3.1053e+33,-2.79514e+32,-2.81643e+32,1.54878e+31,2.599e+14
-5.65065e+34,-5.93351e+34,2.93577e+33,-2.81828e+32,-2.95936e+32,1.46422e+31,2.599e+14
-9.01088e+34,-8.9817e+34,6.53836e+33,-4.49421e+32,-4.47965e+32,3.26103e+31,4.14e+14
-3.39277e+34,-3.42215e+34,2.21134e+33,-1.69215e+32,-1.70681e+32,1.10291e+31,1.495e+14
-1.7436e+34,-1.72442e+34,1.10528e+33,-8.69627e+31,-8.6006e+31,5.51261e+30,7.82e+13
-1.74175e+33,-1.84423e+33,9.9468e+31,-8.68703e+30,-9.19816e+30,4.961e+29,8.28e+12
-5.56108e+34,-5.92916e+34,3.36813e+33,-2.77361e+32,-2.95719e+32,1.67986e+31,2.599e+14
-5.89779e+34,-5.97385e+34,3.13987e+33,-2.94154e+32,-2.97947e+32,1.56602e+31,2.599e+14
-5.91909e+34,-5.99501e+34,2.9069e+33,-2.95216e+32,-2.99003e+32,1.44983e+31,2.599e+14
-5.71338e+34,-5.71793e+34,3.28901e+33,-2.84956e+32,-2.85184e+32,1.6404e+31,2.599e+14
-5.67127e+34,-5.73444e+34,3.60508e+33,-2.82856e+32,-2.86007e+32,1.79805e+31,2.599e+14
-5.53778e+34,-5.95586e+34,2.92488e+33,-2.76199e+32,-2.9705e+32,1.45879e+31,2.599e+14
-3.30016e+32,-3.38224e+32,1.89826e+31,-1.64597e+30,-1.6869e+30,9.46763e+28,1.49867e+12
-5.83217e+34,-5.77563e+34,2.95168e+33,-2.90881e+32,-2.88061e+32,1.47216e+31,2.599e+14
-5.86353e+34,-5.9007e+34,3.25859e+33,-2.92445e+32,-2.94299e+32,1.62523e+31,2.599e+14
-5.85831e+34,-5.86686e+34,3.67011e+33,-2.92185e+32,-2.92611e+32,1.83048e+31,2.599e+14
-1.31954e+31,-1.35219e+31,7.60321e+29,-6.58125e+28,-6.74407e+28,3.79213e+27,5.99467e+10
-6.01207e+40,5.61992e+40,-9.71588e+39,-2.99854e+38,2.80295e+38,-4.84582e+37,1.25052e+21
-6.92227e+40,5.92849e+40,-8.26638e+39,-3.4525e+38,2.95686e+38,-4.12289e+37,1.27495e+21
-1.71941e+41,1.58954e+41,5.10322e+39,-8.5756e+38,7.92788e+38,2.54525e+37,3.40027e+21
-1.4925e+41,1.42201e+41,2.53297e+39,-7.44388e+38,7.09231e+38,1.26333e+37,3.07634e+21
-3.14574e+39,2.99123e+39,5.29455e+37,-1.56895e+37,1.49189e+37,2.64067e+35,6.47188e+19
-2.20515e+36,2.08129e+36,2.76363e+34,-1.09982e+34,1.03805e+34,1.37837e+32,4.496e+16
-2.6218e+36,2.49292e+36,3.74615e+34,-1.30763e+34,1.24335e+34,1.8684e+32,5.39521e+16
-4.52149e+36,4.29626e+36,7.59333e+34,-2.25511e+34,2.14277e+34,3.7872e+32,9.29174e+16
-1.66649e+37,1.58669e+37,3.20442e+35,-8.31169e+34,7.91368e+34,1.59821e+33,3.43195e+17
-8.67513e+36,8.24706e+36,1.5693e+35,-4.32675e+34,4.11325e+34,7.82695e+32,1.78342e+17
-2.73037e+37,2.58011e+37,3.35322e+35,-1.36178e+35,1.28684e+35,1.67243e+33,5.57505e+17
-8.17936e+37,7.77929e+37,1.69727e+36,-4.07948e+35,3.87994e+35,8.4652e+33,1.68151e+18
-1.24033e+37,1.17782e+37,1.80774e+35,-6.1862e+34,5.87443e+34,9.01617e+32,2.54774e+17
-1.7339e+37,1.64868e+37,2.78921e+35,-8.6479e+34,8.22286e+34,1.39113e+33,3.56683e+17
-1.40502e+38,1.33741e+38,2.30244e+36,-7.00759e+35,6.67038e+35,1.14835e+34,2.89393e+18
-1.45917e+37,1.39212e+37,2.36596e+35,-7.27764e+34,6.94322e+34,1.18003e+33,2.99734e+17
-1.31119e+38,1.23656e+38,2.48904e+36,-6.53958e+35,6.16739e+35,1.24142e+34,2.6976e+18
-4.73658e+36,4.52994e+36,6.59292e+34,-2.36238e+34,2.25932e+34,3.28824e+32,9.89121e+16
-4.28317e+36,4.00841e+36,7.10291e+34,-2.13625e+34,1.99921e+34,3.5426e+32,8.69228e+16
-1.23092e+36,1.17465e+36,2.32689e+34,-6.13923e+33,5.85862e+33,1.16054e+32,2.54774e+16
-2.25124e+35,2.15754e+35,3.80455e+33,-1.12281e+33,1.07608e+33,1.89753e+31,4.64587e+15
-4.0642e+35,3.86992e+35,6.52006e+33,-2.02703e+33,1.93014e+33,3.2519e+31,8.39254e+15
-3.0395e+35,2.88946e+35,6.33161e+33,-1.51596e+33,1.44113e+33,3.15791e+31,6.29441e+15
-3.04748e+35,2.88157e+35,5.26234e+33,-1.51994e+33,1.43719e+33,2.62461e+31,6.29441e+15
-8.73931e+35,8.31873e+35,1.44422e+34,-4.35876e+33,4.14899e+33,7.20311e+31,1.8e+16
-4.85521e+34,4.62149e+34,7.99191e+32,-2.42155e+32,2.30498e+32,3.98599e+30,1e+15
-1.84497e+35,1.75618e+35,3.0429e+33,-9.20186e+32,8.75898e+32,1.51766e+31,3.8e+15
-3.47325e+41,5.22066e+41,-4.44643e+39,-1.7323e+39,2.60382e+39,-2.21767e+37,2.1403e+22
-5.07991e+38,7.5307e+38,-3.98243e+36,-2.53362e+36,3.75596e+36,-1.98625e+34,3.08726e+19
-2.09429e+36,3.1882e+36,1.47495e+34,-1.04453e+34,1.59012e+34,7.35638e+31,1.27808e+17
-5.98618e+36,8.81137e+36,1.24464e+35,-2.98562e+34,4.3947e+34,6.20766e+32,3.53427e+17
-2.91271e+37,4.34193e+37,2.98754e+35,-1.45273e+35,2.16555e+35,1.49005e+33,1.74898e+18
-5.02941e+37,7.69764e+37,4.09842e+36,-2.50843e+35,3.83922e+35,2.0441e+34,2.84523e+18
-6.51864e+37,9.30376e+37,6.81379e+35,-3.25119e+35,4.64028e+35,3.3984e+33,3.8183e+18
-6.33601e+38,9.42064e+38,-4.82142e+36,-3.1601e+36,4.69858e+36,-2.4047e+34,3.87071e+19
-1.46222e+36,2.19457e+36,-1.26925e+34,-7.29286e+33,1.09455e+34,-6.33042e+31,8.99201e+16
-2.44837e+35,3.57696e+35,2.00334e+33,-1.22113e+33,1.78402e+33,9.99174e+30,1.49867e+16
-1.47811e+36,2.20032e+36,-2.01483e+34,-7.37211e+33,1.09742e+34,-1.0049e+32,8.99201e+16
-1.47264e+36,2.16628e+36,-1.28747e+33,-7.34483e+33,1.08044e+34,-6.42132e+30,8.99201e+16
-2.76229e+36,4.13201e+36,3.3088e+34,-1.3777e+34,2.06085e+34,1.65027e+32,1.64854e+17
-2.45555e+35,3.65062e+35,-1.86325e+33,-1.22471e+33,1.82076e+33,-9.29301e+30,1.5e+16
1.51092e+40,4.27541e+40,-8.95153e+39,7.53578e+37,2.13238e+38,-4.4646e+37,1.58639e+21
4.3483e+35,1.23072e+36,-2.5766e+35,2.16873e+33,6.13826e+33,-1.28509e+33,4.56705e+16
4.57888e+35,1.2964e+36,-2.71256e+35,2.28373e+33,6.46584e+33,-1.3529e+33,4.81106e+16
1.58336e+35,4.48198e+35,-9.37823e+34,7.89703e+32,2.2354e+33,-4.67742e+32,1.66316e+16
7.1401e+34,2.02115e+35,-4.22965e+34,3.56115e+32,1.00805e+33,-2.10955e+32,7.5e+15
