pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,mass
-1.75165e+42,-1.1674e+42,-9.09519e+40,-2.91698e+39,-1.94405e+39,-1.5146e+38,2.30649e+21
-8.86061e+43,-9.09713e+43,5.14892e+42,-1.47554e+41,-1.51493e+41,8.57439e+39,1.34518e+23
-3.65253e+39,-3.74648e+39,2.12876e+38,-6.08248e+36,-6.23894e+36,3.54497e+35,5.55103e+18
-1.1959e+42,-1.22703e+42,6.77918e+40,-1.99151e+39,-2.04336e+39,1.12892e+38,1.80567e+21
-5.53625e+39,-5.72774e+39,3.15023e+38,-9.21941e+36,-9.53829e+36,5.24601e+35,8.3123e+18
-1.25038e+39,-1.28182e+39,7.20832e+37,-2.08222e+36,-2.13458e+36,1.20039e+35,1.89648e+18
-3.46988e+38,-3.55549e+38,1.99804e+37,-5.77831e+35,-5.92088e+35,3.32729e+34,5.26249e+17
-4.70177e+36,-4.81646e+36,2.7004e+35,-7.82976e+33,-8.02075e+33,4.49691e+32,7.12799e+15
-2.669e+36,-2.7345e+36,1.53365e+35,-4.44462e+33,-4.5537e+33,2.55395e+32,4.0464e+15
-1.6798e+36,-1.72229e+36,9.68042e+34,-2.79734e+33,-2.86809e+33,1.61206e+32,2.54774e+15
-3.67434e+36,-3.76587e+36,2.11434e+35,-6.1188e+33,-6.27122e+33,3.52097e+32,5.57194e+15
-1.06235e+38,-1.08859e+38,6.11239e+36,-1.76911e+35,-1.81281e+35,1.01788e+34,1.61097e+17
-9.17833e+37,-9.40816e+37,5.28622e+36,-1.52845e+35,-1.56672e+35,8.80303e+33,1.39196e+17
-3.26104e+36,-3.34157e+36,1.87717e+35,-5.43055e+33,-5.56465e+33,3.12601e+32,4.94561e+15
-3.3145e+36,-3.25228e+36,1.97482e+35,-5.51956e+33,-5.41596e+33,3.28863e+32,4.94561e+15
-5.38523e+36,-5.61057e+36,2.66269e+35,-8.9679e+33,-9.34316e+33,4.43412e+32,8.24268e+15
-1.84432e+36,-1.8884e+36,8.46902e+34,-3.07131e+33,-3.14472e+33,1.41033e+32,2.6976e+15
-7.97382e+35,-8.10054e+35,4.16884e+34,-1.32786e+33,-1.34897e+33,6.94228e+31,1.19894e+15
-1.42415e+35,-1.44902e+35,8.22656e+33,-2.37161e+32,-2.41302e+32,1.36995e+31,2.09814e+14
-2.20297e+36,-2.24501e+36,1.49712e+35,-3.66855e+33,-3.73857e+33,2.49313e+32,3.29707e+15
-1.36266e+35,-1.37366e+35,7.20988e+33,-2.26921e+32,-2.28753e+32,1.20065e+31,2.09814e+14
-1.40095e+37,-1.43418e+37,7.34419e+35,-2.33298e+34,-2.38832e+34,1.22301e+33,2.09814e+16
-2.11286e+35,-2.11302e+35,1.27734e+34,-3.51851e+32,-3.51876e+32,2.12712e+31,3.1472e+14
-5.12765e+35,-5.13359e+35,2.69209e+34,-8.53897e+32,-8.54887e+32,4.48309e+31,7.64321e+14
-2.60301e+37,-2.60292e+37,1.95197e+36,-4.33473e+34,-4.33459e+34,3.25058e+33,3.89654e+16
-1.39316e+35,-1.44173e+35,7.99461e+33,-2.31999e+32,-2.40088e+32,1.33132e+31,2.09814e+14
-2.331e+35,-2.39785e+35,1.63167e+34,-3.88177e+32,-3.99308e+32,2.71719e+31,3.44694e+14
-5.92818e+33,-6.07737e+33,3.41777e+32,-9.87207e+30,-1.01205e+31,5.69155e+29,8.99201e+12
-2.17338e+34,-2.22807e+34,1.25382e+33,-3.61928e+31,-3.71036e+31,2.08796e+30,3.29707e+13
-2.96424e+33,-3.03951e+33,1.70919e+32,-4.93628e+30,-5.06163e+30,2.84628e+29,4.49600e+12
-5.13832e+34,-5.26525e+34,2.95866e+33,-8.55673e+31,-8.76811e+31,4.927e+30,7.79308e+13
-1.75765e+35,-1.78448e+35,1.07563e+34,-2.92698e+32,-2.97166e+32,1.79123e+31,2.599e+14
-1.67848e+35,-1.69127e+35,9.30042e+33,-2.79514e+32,-2.81643e+32,1.54878e+31,2.599e+14
-1.69238e+35,-1.77709e+35,8.79266e+33,-2.81828e+32,-2.95936e+32,1.46422e+31,2.599e+14
-2.69877e+35,-2.69003e+35,1.95825e+34,-4.49421e+32,-4.47965e+32,3.26103e+31,4.14e+14
-1.01614e+35,-1.02494e+35,6.62299e+33,-1.69215e+32,-1.70681e+32,1.10291e+31,1.495e+14
-5.22211e+34,-5.16466e+34,3.31032e+33,-8.69627e+31,-8.6006e+31,5.51261e+30,7.82e+13
-5.21656e+33,-5.5235e+33,2.97908e+32,-8.68703e+30,-9.19816e+30,4.961e+29,8.28e+12
-1.66555e+35,-1.77579e+35,1.00876e+34,-2.77361e+32,-2.95719e+32,1.67986e+31,2.599e+14
-1.7664e+35,-1.78917e+35,9.40395e+33,-2.94154e+32,-2.97947e+32,1.56602e+31,2.599e+14
-1.77277e+35,-1.79551e+35,8.70621e+33,-2.95216e+32,-2.99003e+32,1.44983e+31,2.599e+14
-1.71116e+35,-1.71253e+35,9.85062e+33,-2.84956e+32,-2.85184e+32,1.6404e+31,2.599e+14
-1.69855e+35,-1.71747e+35,1.07973e+34,-2.82856e+32,-2.86007e+32,1.79805e+31,2.599e+14
-1.65857e+35,-1.78379e+35,8.76005e+33,-2.76199e+32,-2.9705e+32,1.45879e+31,2.599e+14
-9.88402e+32,-1.01298e+33,5.68531e+31,-1.64597e+30,-1.6869e+30,9.46763e+28,1.49867e+12
-1.74674e+35,-1.72981e+35,8.84032e+33,-2.90881e+32,-2.88061e+32,1.47216e+31,2.599e+14
-1.75613e+35,-1.76727e+35,9.75952e+33,-2.92445e+32,-2.94299e+32,1.62523e+31,2.599e+14
-1.75457e+35,-1.75713e+35,1.0992e+34,-2.92185e+32,-2.92611e+32,1.83048e+31,2.599e+14
-3.95204e+31,-4.04981e+31,2.27717e+30,-6.58125e+28,-6.74407e+28,3.79213e+27,5.99467e+10
-1.80062e+41,1.68317e+41,-2.90992e+40,-2.99854e+38,2.80295e+38,-4.84582e+37,1.25052e+21
-2.07323e+41,1.77559e+41,-2.47579e+40,-3.4525e+38,2.95686e+38,-4.12289e+37,1.27495e+21
-5.14965e+41,4.76069e+41,1.52842e+40,-8.5756e+38,7.92788e+38,2.54525e+37,3.40027e+21
-4.47005e+41,4.25893e+41,7.58629e+39,-7.44388e+38,7.09231e+38,1.26333e+37,3.07634e+21
-9.42152e+39,8.95878e+39,1.58572e+38,-1.56895e+37,1.49189e+37,2.64067e+35,6.47188e+19
-6.60445e+36,6.23349e+36,8.27711e+34,-1.09982e+34,1.03805e+34,1.37837e+32,4.496e+16
-7.85232e+36,7.46633e+36,1.12198e+35,-1.30763e+34,1.24335e+34,1.8684e+32,5.39521e+16
-1.35419e+37,1.28674e+37,2.27421e+35,-2.25511e+34,2.14277e+34,3.7872e+32,9.29174e+16
-4.99117e+37,4.75216e+37,9.59727e+35,-8.31169e+34,7.91368e+34,1.59821e+33,3.43195e+17
-2.59821e+37,2.47001e+37,4.70008e+35,-4.32675e+34,4.11325e+34,7.82695e+32,1.78342e+17
-8.1775e+37,7.72747e+37,1.00429e+36,-1.36178e+35,1.28684e+35,1.67243e+33,5.57505e+17
-2.44973e+38,2.32991e+38,5.08335e+36,-4.07948e+35,3.87994e+35,8.4652e+33,1.68151e+18
-3.71481e+37,3.5276e+37,5.41421e+35,-6.1862e+34,5.87443e+34,9.01617e+32,2.54774e+17
-5.19307e+37,4.93783e+37,8.35372e+35,-8.6479e+34,8.22286e+34,1.39113e+33,3.56683e+17
-4.20806e+38,4.00556e+38,6.89585e+36,-7.00759e+35,6.67038e+35,1.14835e+34,2.89393e+18
-4.37022e+37,4.1694e+37,7.08606e+35,-7.27764e+34,6.94322e+34,1.18003e+33,2.99734e+17
-3.92702e+38,3.70351e+38,7.45471e+36,-6.53958e+35,6.16739e+35,1.24142e+34,2.6976e+18
-1.41861e+37,1.35672e+37,1.97459e+35,-2.36238e+34,2.25932e+34,3.28824e+32,9.89121e+16
-1.28282e+37,1.20052e+37,2.12733e+35,-2.13625e+34,1.99921e+34,3.5426e+32,8.69228e+16
-3.68661e+36,3.5181e+36,6.96906e+34,-6.13923e+33,5.85862e+33,1.16054e+32,2.54774e+16
-6.7425e+35,6.46186e+35,1.13947e+34,-1.12281e+33,1.07608e+33,1.89753e+31,4.64587e+15
-1.21723e+36,1.15905e+36,1.95277e+34,-2.02703e+33,1.93014e+33,3.2519e+31,8.39254e+15
-9.10334e+35,8.65396e+35,1.89632e+34,-1.51596e+33,1.44113e+33,3.15791e+31,6.29441e+15
-9.12724e+35,8.63034e+35,1.57608e+34,-1.51994e+33,1.43719e+33,2.62461e+31,6.29441e+15
-2.61743e+36,2.49147e+36,4.32547e+34,-4.35876e+33,4.14899e+33,7.20311e+31,1.8e+16
-1.45414e+35,1.38414e+35,2.39359e+33,-2.42155e+32,2.30498e+32,3.98599e+30,1e+15
-5.52572e+35,5.25977e+35,9.11352e+33,-9.20186e+32,8.75898e+32,1.51766e+31,3.8e+15
-1.04024e+42,1.5636e+42,-1.33171e+40,-1.7323e+39,2.60382e+39,-2.21767e+37,2.1403e+22
-1.52144e+39,2.25545e+39,-1.19274e+37,-2.53362e+36,3.75596e+36,-1.98625e+34,3.08726e+19
-6.27242e+36,9.54869e+36,4.41751e+34,-1.04453e+34,1.59012e+34,7.35638e+31,1.27808e+17
-1.79287e+37,2.63902e+37,3.7277e+35,-2.98562e+34,4.3947e+34,6.20766e+32,3.53427e+17
-8.72361e+37,1.30041e+38,8.94773e+35,-1.45273e+35,2.16555e+35,1.49005e+33,1.74898e+18
-1.50631e+38,2.30545e+38,1.22748e+37,-2.50843e+35,3.83922e+35,2.0441e+34,2.84523e+18
-1.95234e+38,2.78649e+38,2.04074e+36,-3.25119e+35,4.64028e+35,3.3984e+33,3.8183e+18
-1.89764e+39,2.82149e+39,-1.44402e+37,-3.1601e+36,4.69858e+36,-2.4047e+34,3.87071e+19
-4.37936e+36,6.57275e+36,-3.80142e+34,-7.29286e+33,1.09455e+34,-6.33042e+31,8.99201e+16
-7.33289e+35,1.07131e+36,6.00004e+33,-1.22113e+33,1.78402e+33,9.99174e+30,1.49867e+16
-4.42695e+36,6.59e+36,-6.03444e+34,-7.37211e+33,1.09742e+34,-1.0049e+32,8.99201e+16
-4.41057e+36,6.48804e+36,-3.856e+33,-7.34483e+33,1.08044e+34,-6.42132e+30,8.99201e+16
-8.2731e+36,1.23754e+37,9.9099e+34,-1.3777e+34,2.06085e+34,1.65027e+32,1.64854e+17
-7.35441e+35,1.09337e+36,-5.58045e+33,-1.22471e+33,1.82076e+33,-9.29301e+30,1.5e+16
4.52523e+40,1.28049e+41,-2.68099e+40,7.53578e+37,2.13238e+38,-4.4646e+37,1.58639e+21
1.30232e+36,3.68602e+36,-7.71696e+35,2.16873e+33,6.13826e+33,-1.28509e+33,4.56705e+16
1.37138e+36,3.88274e+36,-8.12416e+35,2.28373e+33,6.46584e+33,-1.3529e+33,4.81106e+16
4.74217e+35,1.34236e+36,-2.80879e+35,7.89703e+32,2.2354e+33,-4.67742e+32,1.66316e+16
2.13847e+35,6.05336e+35,-1.26679e+35,3.56115e+32,1.00805e+33,-2.10955e+32,7.5e+15
