pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,mass
-1.69131e+35,-1.70596e+35,1.10236e+34,-1.69215e+32,-1.70681e+32,1.10291e+31,1.495e+14
-8.69192e+34,-8.5963e+34,5.50985e+33,-8.69627e+31,-8.6006e+31,5.51261e+30,7.82e+13
-8.68268e+33,-9.19356e+33,4.95852e+32,-8.68703e+30,-9.19816e+30,4.961e+29,8.28e+12
-2.77222e+35,-2.95571e+35,1.67902e+34,-2.77361e+32,-2.95719e+32,1.67986e+31,2.599e+14
-2.94007e+35,-2.97799e+35,1.56524e+34,-2.94154e+32,-2.97947e+32,1.56602e+31,2.599e+14
-2.95069e+35,-2.98854e+35,1.4491e+34,-2.95216e+32,-2.99003e+32,1.44983e+31,2.599e+14
-2.84814e+35,-2.85041e+35,1.63958e+34,-2.84956e+32,-2.85184e+32,1.6404e+31,2.599e+14
-2.82715e+35,-2.85864e+35,1.79715e+34,-2.82856e+32,-2.86007e+32,1.79805e+31,2.599e+14
-2.76061e+35,-2.96902e+35,1.45806e+34,-2.76199e+32,-2.9705e+32,1.45879e+31,2.599e+14
-1.64514e+33,-1.68606e+33,9.4629e+31,-1.64597e+30,-1.6869e+30,9.46763e+28,1.49867e+12
-2.90736e+35,-2.87917e+35,1.47142e+34,-2.90881e+32,-2.88061e+32,1.47216e+31,2.599e+14
-2.92299e+35,-2.94152e+35,1.62442e+34,-2.92445e+32,-2.94299e+32,1.62523e+31,2.599e+14
-2.92039e+35,-2.92465e+35,1.82956e+34,-2.92185e+32,-2.92611e+32,1.83048e+31,2.599e+14
-6.57796e+31,-6.7407e+31,3.79023e+30,-6.58125e+28,-6.74407e+28,3.79213e+27,5.99467e+10
-2.99704e+41,2.80155e+41,-4.8434e+40,-2.99854e+38,2.80295e+38,-4.84582e+37,1.25052e+21
-3.45078e+41,2.95538e+41,-4.12082e+40,-3.4525e+38,2.95686e+38,-4.12289e+37,1.27495e+21
-8.57131e+41,7.92392e+41,2.54397e+40,-8.5756e+38,7.92788e+38,2.54525e+37,3.40027e+21
-7.44016e+41,7.08877e+41,1.2627e+40,-7.44388e+38,7.09231e+38,1.26333e+37,3.07634e+21
-1.56816e+40,1.49114e+40,2.63935e+38,-1.56895e+37,1.49189e+37,2.64067e+35,6.47188e+19
-1.09928e+37,1.03753e+37,1.37768e+35,-1.09982e+34,1.03805e+34,1.37837e+32,4.496e+16
-1.30698e+37,1.24273e+37,1.86747e+35,-1.30763e+34,1.24335e+34,1.8684e+32,5.39521e+16
-2.25398e+37,2.1417e+37,3.7853e+35,-2.25511e+34,2.14277e+34,3.7872e+32,9.29174e+16
-8.30754e+37,7.90972e+37,1.59741e+36,-8.31169e+34,7.91368e+34,1.59821e+33,3.43195e+17
-4.32459e+37,4.11119e+37,7.82303e+35,-4.32675e+34,4.11325e+34,7.82695e+32,1.78342e+17
-1.3611e+38,1.2862e+38,1.67159e+36,-1.36178e+35,1.28684e+35,1.67243e+33,5.57505e+17
-4.07744e+38,3.87801e+38,8.46096e+36,-4.07948e+35,3.87994e+35,8.4652e+33,1.68151e+18
-6.18311e+37,5.87149e+37,9.01166e+35,-6.1862e+34,5.87443e+34,9.01617e+32,2.54774e+17
-8.64358e+37,8.21875e+37,1.39043e+36,-8.6479e+34,8.22286e+34,1.39113e+33,3.56683e+17
-7.00409e+38,6.66704e+38,1.14778e+37,-7.00759e+35,6.67038e+35,1.14835e+34,2.89393e+18
-7.274e+37,6.93975e+37,1.17944e+36,-7.27764e+34,6.94322e+34,1.18003e+33,2.99734e+17
-6.53631e+38,6.1643e+38,1.2408e+37,-6.53958e+35,6.16739e+35,1.24142e+34,2.6976e+18
-2.3612e+37,2.25819e+37,3.2866e+35,-2.36238e+34,2.25932e+34,3.28824e+32,9.89121e+16
-2.13518e+37,1.99821e+37,3.54083e+35,-2.13625e+34,1.99921e+34,3.5426e+32,8.69228e+16
-6.13616e+36,5.85569e+36,1.15996e+35,-6.13923e+33,5.85862e+33,1.16054e+32,2.54774e+16
-1.12225e+36,1.07554e+36,1.89658e+34,-1.12281e+33,1.07608e+33,1.89753e+31,4.64587e+15
-2.02602e+36,1.92917e+36,3.25027e+34,-2.02703e+33,1.93014e+33,3.2519e+31,8.39254e+15
-1.5152e+36,1.44041e+36,3.15633e+34,-1.51596e+33,1.44113e+33,3.15791e+31,6.29441e+15
-1.51918e+36,1.43647e+36,2.6233e+34,-1.51994e+33,1.43719e+33,2.62461e+31,6.29441e+15
-4.35658e+36,4.14692e+36,7.19951e+34,-4.35876e+33,4.14899e+33,7.20311e+31,1.8e+16
-2.42034e+35,2.30383e+35,3.984e+33,-2.42155e+32,2.30498e+32,3.98599e+30,1e+15
-9.19726e+35,8.7546e+35,1.5169e+34,-9.20186e+32,8.75898e+32,1.51766e+31,3.8e+15
-1.73143e+42,2.60252e+42,-2.21656e+40,-1.7323e+39,2.60382e+39,-2.21767e+37,2.1403e+22
-2.53235e+39,3.75408e+39,-1.98526e+37,-2.53362e+36,3.75596e+36,-1.98625e+34,3.08726e+19
-1.04401e+37,1.58933e+37,7.3527e+34,-1.04453e+34,1.59012e+34,7.35638e+31,1.27808e+17
-2.98413e+37,4.3925e+37,6.20456e+35,-2.98562e+34,4.3947e+34,6.20766e+32,3.53427e+17
-1.452e+38,2.16447e+38,1.4893e+36,-1.45273e+35,2.16555e+35,1.49005e+33,1.74898e+18
-2.50718e+38,3.8373e+38,2.04308e+37,-2.50843e+35,3.83922e+35,2.0441e+34,2.84523e+18
-3.24957e+38,4.63796e+38,3.3967e+36,-3.25119e+35,4.64028e+35,3.3984e+33,3.8183e+18
-3.15852e+39,4.69623e+39,-2.4035e+37,-3.1601e+36,4.69858e+36,-2.4047e+34,3.87071e+19
-7.28921e+36,1.094e+37,-6.32725e+34,-7.29286e+33,1.09455e+34,-6.33042e+31,8.99201e+16
-1.22052e+36,1.78313e+36,9.98675e+33,-1.22113e+33,1.78402e+33,9.99174e+30,1.49867e+16
-7.36843e+36,1.09687e+37,-1.0044e+35,-7.37211e+33,1.09742e+34,-1.0049e+32,8.99201e+16
-7.34116e+36,1.0799e+37,-6.41811e+33,-7.34483e+33,1.08044e+34,-6.42132e+30,8.99201e+16
-1.37701e+37,2.05982e+37,1.64945e+35,-1.3777e+34,2.06085e+34,1.65027e+32,1.64854e+17
-1.2241e+36,1.81985e+36,-9.28836e+33,-1.22471e+33,1.82076e+33,-9.29301e+30,1.5e+16
7.53201e+40,2.13131e+41,-4.46237e+40,7.53578e+37,2.13238e+38,-4.4646e+37,1.58639e+21
2.16764e+36,6.13519e+36,-1.28445e+36,2.16873e+33,6.13826e+33,-1.28509e+33,4.56705e+16
2.28259e+36,6.4626e+36,-1.35222e+36,2.28373e+33,6.46584e+33,-1.3529e+33,4.81106e+16
7.89309e+35,2.23428e+36,-4.67508e+35,7.89703e+32,2.2354e+33,-4.67742e+32,1.66316e+16
3.55937e+35,1.00755e+36,-2.1085e+35,3.56115e+32,1.00805e+33,-2.10955e+32,7.5e+15
