pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,mass
-5.47952e+38,-3.80686e+38,2.61206e+36,-1.36817e+36,-9.50527e+35,6.52199e+33,2.99734e+17
-1.29534e+38,-1.02832e+38,2.44365e+36,-3.23432e+35,-2.5676e+35,6.10149e+33,7.49334e+16
-1.07004e+38,-7.76249e+37,2.58206e+36,-2.67177e+35,-1.9382e+35,6.44708e+33,6.29441e+16
-2.46991e+38,-1.76589e+38,9.01638e+36,-6.16706e+35,-4.40922e+35,2.25128e+34,1.31883e+17
-4.88206e+37,-3.67131e+37,1.93064e+36,-1.21899e+35,-9.16683e+34,4.82058e+33,2.99734e+16
-1.87678e+37,-1.34381e+37,3.31112e+35,-4.68608e+34,-3.35534e+34,8.26747e+32,1.09403e+16
-7.85562e+38,-5.75657e+38,1.99932e+37,-1.96145e+36,-1.43735e+36,4.99205e+34,4.51704e+17
-3.62014e+36,-2.65341e+36,9.20609e+34,-9.03904e+33,-6.62524e+33,2.29865e+32,2.08262e+15
-6.51566e+37,-4.77585e+37,1.65764e+36,-1.62688e+35,-1.19247e+35,4.13892e+33,3.74722e+16
-1.4675e+36,-1.15113e+36,1.63518e+34,-3.66417e+33,-2.87424e+33,4.08284e+31,8.69228e+14
-1.18844e+36,-8.60726e+35,2.3545e+34,-2.96738e+33,-2.14913e+33,5.8789e+31,6.89388e+14
-3.86349e+35,-2.93852e+35,2.20923e+32,-9.64668e+32,-7.33712e+32,5.51619e+29,2.09814e+14
-2.91553e+35,-1.98414e+35,7.94051e+33,-7.27973e+32,-4.95416e+32,1.98265e+31,1.64854e+14
-1.24432e+35,-8.86524e+34,2.06505e+33,-3.10691e+32,-2.21354e+32,5.15618e+30,7.49334e+13
-1.94887e+35,-1.46377e+35,6.53008e+33,-4.86608e+32,-3.65486e+32,1.63048e+31,1.19894e+14
-3.44765e+35,-2.34129e+35,4.87859e+33,-8.60838e+32,-5.84592e+32,1.21812e+31,1.94827e+14
-3.27396e+35,-2.30554e+35,1.51422e+34,-8.17468e+32,-5.75664e+32,3.78082e+31,1.94827e+14
-7.30975e+34,-5.59074e+34,2.67351e+33,-1.82516e+32,-1.39594e+32,6.67544e+30,4.49600e+13
-1.40031e+35,-1.00527e+35,5.13401e+33,-3.4964e+32,-2.51003e+32,1.2819e+31,7.49334e+13
-7.66192e+35,-5.28378e+35,2.90801e+34,-1.91309e+33,-1.3193e+33,7.26095e+31,4.34614e+14
-1.4427e+35,-1.08854e+35,5.26885e+33,-3.60225e+32,-2.71796e+32,1.31557e+31,8.99201e+13
-1.63944e+35,-1.12488e+35,6.75044e+33,-4.09349e+32,-2.80868e+32,1.6855e+31,8.99201e+13
-1.66237e+35,-1.17716e+35,7.94911e+32,-4.15074e+32,-2.93923e+32,1.9848e+30,8.99201e+13
-7.70034e+34,-6.09562e+34,2.63701e+33,-1.92268e+32,-1.522e+32,6.5843e+30,4.49600e+13
-8.02257e+34,-6.11731e+34,5.66032e+32,-2.00314e+32,-1.52742e+32,1.41331e+30,4.49600e+13
-7.84477e+34,-5.53594e+34,2.93322e+33,-1.95875e+32,-1.38226e+32,7.32391e+30,4.49600e+13
-2.74603e+34,-1.96217e+34,6.91185e+32,-6.8565e+31,-4.8993e+31,1.72581e+30,1.49867e+13
-2.65846e+34,-2.05527e+34,1.22026e+32,-6.63784e+31,-5.13176e+31,3.04684e+29,1.49867e+13
-2.8245e+34,-2.00856e+34,1.3061e+33,-7.05244e+31,-5.01514e+31,3.26117e+30,1.49867e+13
-2.68755e+34,-2.08572e+34,9.97258e+32,-6.71048e+31,-5.2078e+31,2.49003e+30,1.49867e+13
-2.80519e+34,-1.94862e+34,3.79432e+32,-7.00421e+31,-4.86547e+31,9.47397e+29,1.49867e+13
-8.31778e+34,-5.70792e+34,5.55802e+32,-2.07685e+32,-1.4252e+32,1.38777e+30,4.49600e+13
-2.48634e+34,-1.92176e+34,1.18741e+33,-6.20809e+31,-4.79839e+31,2.96482e+30,1.49867e+13
-1.65662e+35,-1.10535e+35,7.22385e+33,-4.13638e+32,-2.75992e+32,1.80371e+31,8.99201e+13
-2.57809e+34,-1.79687e+34,7.97134e+32,-6.43719e+31,-4.48656e+31,1.99035e+30,1.49867e+13
-7.57451e+34,-5.84008e+34,2.43966e+33,-1.89126e+32,-1.4582e+32,6.09153e+30,4.49600e+13
-2.65424e+34,-1.83515e+34,4.39765e+32,-6.62731e+31,-4.58214e+31,1.09804e+30,1.49867e+13
-1.49401e+35,-1.14258e+35,3.63394e+33,-3.73037e+32,-2.85289e+32,9.0735e+30,8.99201e+13
-7.63123e+34,-5.71971e+34,7.03661e+32,-1.90542e+32,-1.42814e+32,1.75696e+30,4.49600e+13
-1.44598e+35,-1.08347e+35,2.68929e+33,-3.61045e+32,-2.70529e+32,6.71483e+30,8.99201e+13
-2.78412e+34,-1.90697e+34,1.01872e+33,-6.95162e+31,-4.76148e+31,2.54362e+30,1.49867e+13
-2.55998e+34,-1.9824e+34,8.579e+32,-6.39196e+31,-4.9498e+31,2.14207e+30,1.49867e+13
-2.67551e+34,-2.08358e+34,3.95837e+32,-6.68042e+31,-5.20244e+31,9.88356e+29,1.49867e+13
-9.34266e+33,-6.87647e+33,1.6183e+32,-2.33275e+31,-1.71697e+31,4.04071e+29,5.52e+12
-9.47596e+33,-7.29568e+33,1.94291e+32,-2.36603e+31,-1.82164e+31,4.8512e+29,5.52e+12
-4.73462e+33,-3.65266e+33,2.41862e+31,-1.18218e+31,-9.12026e+30,6.039e+28,2.76e+12
-4.95735e+33,-3.69036e+33,8.98978e+31,-1.23779e+31,-9.21438e+30,2.24464e+29,2.76e+12
-2.35254e+33,-1.66749e+33,2.35694e+31,-5.874e+30,-4.16351e+30,5.88499e+28,1.38e+12
-7.47152e+33,-5.38746e+33,2.03133e+32,-1.86555e+31,-1.34518e+31,5.07199e+29,4.14e+12
-7.27131e+33,-5.16095e+33,2.01033e+32,-1.81556e+31,-1.28863e+31,5.01954e+29,4.14e+12
-1.86081e+40,-1.50249e+40,1.9258e+38,-4.64623e+37,-3.75153e+37,4.80848e+35,3.75095e+19
-5.1111e+40,-4.38651e+40,5.92941e+38,-1.27618e+38,-1.09526e+38,1.4805e+36,1.08032e+20
-2.79397e+41,-2.70386e+41,1.25761e+40,-6.9762e+38,-6.7512e+38,3.1401e+37,6.17498e+20
-5.00711e+41,-4.56465e+41,1.00929e+40,-1.25022e+39,-1.13974e+39,2.52008e+37,1.09549e+21
-1.16825e+42,-7.78591e+41,-6.06598e+40,-2.91698e+39,-1.94405e+39,-1.5146e+38,2.30649e+21
-5.90953e+43,-6.06728e+43,3.43404e+42,-1.47554e+41,-1.51493e+41,8.57439e+39,1.34518e+23
-2.43603e+39,-2.4987e+39,1.41976e+38,-6.08248e+36,-6.23894e+36,3.54497e+35,5.55103e+18
-7.97598e+41,-8.18364e+41,4.52133e+40,-1.99151e+39,-2.04336e+39,1.12892e+38,1.80567e+21
-3.69237e+39,-3.82008e+39,2.10103e+38,-9.21941e+36,-9.53829e+36,5.24601e+35,8.3123e+18
-8.3393e+38,-8.54901e+38,4.80754e+37,-2.08222e+36,-2.13458e+36,1.20039e+35,1.89648e+18
-2.31421e+38,-2.37131e+38,1.33258e+37,-5.77831e+35,-5.92088e+35,3.32729e+34,5.26249e+17
-3.13582e+36,-3.21231e+36,1.80101e+35,-7.82976e+33,-8.02075e+33,4.49691e+32,7.12799e+15
-1.78007e+36,-1.82376e+36,1.02286e+35,-4.44462e+33,-4.5537e+33,2.55395e+32,4.0464e+15
-1.12034e+36,-1.14867e+36,6.4563e+34,-2.79734e+33,-2.86809e+33,1.61206e+32,2.54774e+15
-2.45058e+36,-2.51162e+36,1.41015e+35,-6.1188e+33,-6.27122e+33,3.52097e+32,5.57194e+15
-7.08528e+37,-7.2603e+37,4.07662e+36,-1.76911e+35,-1.81281e+35,1.01788e+34,1.61097e+17
-6.12144e+37,-6.27472e+37,3.52561e+36,-1.52845e+35,-1.56672e+35,8.80303e+33,1.39196e+17
-2.17493e+36,-2.22864e+36,1.25197e+35,-5.43055e+33,-5.56465e+33,3.12601e+32,4.94561e+15
-2.21059e+36,-2.16909e+36,1.3171e+35,-5.51956e+33,-5.41596e+33,3.28863e+32,4.94561e+15
-3.59165e+36,-3.74194e+36,1.77586e+35,-8.9679e+33,-9.34316e+33,4.43412e+32,8.24268e+15
-1.23006e+36,-1.25946e+36,5.64837e+34,-3.07131e+33,-3.14472e+33,1.41033e+32,2.6976e+15
-5.31809e+35,-5.40261e+35,2.78038e+34,-1.32786e+33,-1.34897e+33,6.94228e+31,1.19894e+15
-9.4983e+34,-9.66414e+34,5.48665e+33,-2.37161e+32,-2.41302e+32,1.36995e+31,2.09814e+14
-1.46926e+36,-1.4973e+36,9.98497e+34,-3.66855e+33,-3.73857e+33,2.49313e+32,3.29707e+15
-9.0882e+34,-9.16157e+34,4.80858e+33,-2.26921e+32,-2.28753e+32,1.20065e+31,2.09814e+14
-9.34357e+36,-9.5652e+36,4.89816e+35,-2.33298e+34,-2.38832e+34,1.22301e+33,2.09814e+16
-1.40916e+35,-1.40926e+35,8.51912e+33,-3.51851e+32,-3.51876e+32,2.12712e+31,3.1472e+14
-3.41986e+35,-3.42382e+35,1.79548e+34,-8.53897e+32,-8.54887e+32,4.48309e+31,7.64321e+14
-1.73606e+37,-1.736e+37,1.30186e+36,-4.33473e+34,-4.33459e+34,3.25058e+33,3.89654e+16
-9.29157e+34,-9.61554e+34,5.33196e+33,-2.31999e+32,-2.40088e+32,1.33132e+31,2.09814e+14
-1.55465e+35,-1.59923e+35,1.08823e+34,-3.88177e+32,-3.99308e+32,2.71719e+31,3.44694e+14
-3.95376e+33,-4.05327e+33,2.27946e+32,-9.87207e+30,-1.01205e+31,5.69155e+29,8.99201e+12
-1.44952e+34,-1.486e+34,8.36227e+32,-3.61928e+31,-3.71036e+31,2.08796e+30,3.29707e+13
-1.97698e+33,-2.02718e+33,1.13993e+32,-4.93628e+30,-5.06163e+30,2.84628e+29,4.49600e+12
-3.42697e+34,-3.51163e+34,1.97326e+33,-8.55673e+31,-8.76811e+31,4.927e+30,7.79308e+13
-1.17226e+35,-1.19015e+35,7.17387e+33,-2.92698e+32,-2.97166e+32,1.79123e+31,2.599e+14
-1.11945e+35,-1.12798e+35,6.20286e+33,-2.79514e+32,-2.81643e+32,1.54878e+31,2.599e+14
-1.12872e+35,-1.18522e+35,5.86421e+33,-2.81828e+32,-2.95936e+32,1.46422e+31,2.599e+14
-1.79993e+35,-1.7941e+35,1.30604e+34,-4.49421e+32,-4.47965e+32,3.26103e+31,4.14e+14
-6.77708e+34,-6.83577e+34,4.41716e+33,-1.69215e+32,-1.70681e+32,1.10291e+31,1.495e+14
-3.48286e+34,-3.44454e+34,2.2078e+33,-8.69627e+31,-8.6006e+31,5.51261e+30,7.82e+13
-3.47915e+33,-3.68386e+33,1.98688e+32,-8.68703e+30,-9.19816e+30,4.961e+29,8.28e+12
-1.11083e+35,-1.18435e+35,6.72785e+33,-2.77361e+32,-2.95719e+32,1.67986e+31,2.599e+14
-1.17809e+35,-1.19328e+35,6.27191e+33,-2.94154e+32,-2.97947e+32,1.56602e+31,2.599e+14
-1.18234e+35,-1.19751e+35,5.80656e+33,-2.95216e+32,-2.99003e+32,1.44983e+31,2.599e+14
-1.14125e+35,-1.14216e+35,6.56981e+33,-2.84956e+32,-2.85184e+32,1.6404e+31,2.599e+14
-1.13284e+35,-1.14546e+35,7.20118e+33,-2.82856e+32,-2.86007e+32,1.79805e+31,2.599e+14
-1.10618e+35,-1.18969e+35,5.84246e+33,-2.76199e+32,-2.9705e+32,1.45879e+31,2.599e+14
-6.59209e+32,-6.75604e+32,3.79179e+31,-1.64597e+30,-1.6869e+30,9.46763e+28,1.49867e+12
-1.16498e+35,-1.15368e+35,5.896e+33,-2.90881e+32,-2.88061e+32,1.47216e+31,2.599e+14
-1.17124e+35,-1.17867e+35,6.50905e+33,-2.92445e+32,-2.94299e+32,1.62523e+31,2.599e+14
-1.1702e+35,-1.17191e+35,7.33106e+33,-2.92185e+32,-2.92611e+32,1.83048e+31,2.599e+14
-2.63579e+31,-2.701e+31,1.51875e+30,-6.58125e+28,-6.74407e+28,3.79213e+27,5.99467e+10
-1.20091e+41,1.12258e+41,-1.94075e+40,-2.99854e+38,2.80295e+38,-4.84582e+37,1.25052e+21
-1.38273e+41,1.18422e+41,-1.65122e+40,-3.4525e+38,2.95686e+38,-4.12289e+37,1.27495e+21
-3.43453e+41,3.17512e+41,1.01937e+40,-8.5756e+38,7.92788e+38,2.54525e+37,3.40027e+21
-2.98127e+41,2.84047e+41,5.05963e+39,-7.44388e+38,7.09231e+38,1.26333e+37,3.07634e+21
-6.28363e+39,5.97501e+39,1.05759e+38,-1.56895e+37,1.49189e+37,2.64067e+35,6.47188e+19
-4.4048e+36,4.15739e+36,5.52037e+34,-1.09982e+34,1.03805e+34,1.37837e+32,4.496e+16
-5.23706e+36,4.97963e+36,7.48296e+34,-1.30763e+34,1.24335e+34,1.8684e+32,5.39521e+16
-9.0317e+36,8.58181e+36,1.51677e+35,-2.25511e+34,2.14277e+34,3.7872e+32,9.29174e+16
-3.32883e+37,3.16943e+37,6.40084e+35,-8.31169e+34,7.91368e+34,1.59821e+33,3.43195e+17
-1.73286e+37,1.64736e+37,3.13469e+35,-4.32675e+34,4.11325e+34,7.82695e+32,1.78342e+17
-5.45394e+37,5.15379e+37,6.69808e+35,-1.36178e+35,1.28684e+35,1.67243e+33,5.57505e+17
-1.63383e+38,1.55392e+38,3.39031e+36,-4.07948e+35,3.87994e+35,8.4652e+33,1.68151e+18
-2.47757e+37,2.35271e+37,3.61098e+35,-6.1862e+34,5.87443e+34,9.01617e+32,2.54774e+17
-3.46349e+37,3.29325e+37,5.57147e+35,-8.6479e+34,8.22286e+34,1.39113e+33,3.56683e+17
-2.80654e+38,2.67149e+38,4.59915e+36,-7.00759e+35,6.67038e+35,1.14835e+34,2.89393e+18
-2.91469e+37,2.78076e+37,4.72601e+35,-7.27764e+34,6.94322e+34,1.18003e+33,2.99734e+17
-2.6191e+38,2.47004e+38,4.97187e+36,-6.53958e+35,6.16739e+35,1.24142e+34,2.6976e+18
-9.46134e+36,9.04858e+36,1.31694e+35,-2.36238e+34,2.25932e+34,3.28824e+32,9.89121e+16
-8.55566e+36,8.00682e+36,1.41881e+35,-2.13625e+34,1.99921e+34,3.5426e+32,8.69228e+16
-2.45876e+36,2.34638e+36,4.64798e+34,-6.13923e+33,5.85862e+33,1.16054e+32,2.54774e+16
-4.49687e+35,4.3097e+35,7.59961e+33,-1.12281e+33,1.07608e+33,1.89753e+31,4.64587e+15
-8.11826e+35,7.73019e+35,1.30239e+34,-2.02703e+33,1.93014e+33,3.2519e+31,8.39254e+15
-6.07142e+35,5.77171e+35,1.26474e+34,-1.51596e+33,1.44113e+33,3.15791e+31,6.29441e+15
-6.08736e+35,5.75595e+35,1.05116e+34,-1.51994e+33,1.43719e+33,2.62461e+31,6.29441e+15
-1.74568e+36,1.66167e+36,2.88485e+34,-4.35876e+33,4.14899e+33,7.20311e+31,1.8e+16
-9.69831e+34,9.23145e+34,1.59639e+33,-2.42155e+32,2.30498e+32,3.98599e+30,1e+15
-3.68535e+35,3.50797e+35,6.07821e+33,-9.20186e+32,8.75898e+32,1.51766e+31,3.8e+15
-6.93784e+41,1.04283e+42,-8.88178e+39,-1.7323e+39,2.60382e+39,-2.21767e+37,2.1403e+22
-1.01471e+39,1.50426e+39,-7.95493e+36,-2.53362e+36,3.75596e+36,-1.98625e+34,3.08726e+19
-4.18335e+36,6.36844e+36,2.94623e+34,-1.04453e+34,1.59012e+34,7.35638e+31,1.27808e+17
-1.19574e+37,1.76008e+37,2.48617e+35,-2.98562e+34,4.3947e+34,6.20766e+32,3.53427e+17
-5.81816e+37,8.67303e+37,5.96764e+35,-1.45273e+35,2.16555e+35,1.49005e+33,1.74898e+18
-1.00463e+38,1.53761e+38,8.18661e+36,-2.50843e+35,3.83922e+35,2.0441e+34,2.84523e+18
-1.3021e+38,1.85843e+38,1.36106e+36,-3.25119e+35,4.64028e+35,3.3984e+33,3.8183e+18
-1.26562e+39,1.88178e+39,-9.63082e+36,-3.1601e+36,4.69858e+36,-2.4047e+34,3.87071e+19
-2.92079e+36,4.38366e+36,-2.53533e+34,-7.29286e+33,1.09455e+34,-6.33042e+31,8.99201e+16
-4.89063e+35,7.14501e+35,4.00169e+33,-1.22113e+33,1.78402e+33,9.99174e+30,1.49867e+16
-2.95253e+36,4.39516e+36,-4.02463e+34,-7.37211e+33,1.09742e+34,-1.0049e+32,8.99201e+16
-2.9416e+36,4.32716e+36,-2.57174e+33,-7.34483e+33,1.08044e+34,-6.42132e+30,8.99201e+16
-5.5177e+36,8.25371e+36,6.60935e+34,-1.3777e+34,2.06085e+34,1.65027e+32,1.64854e+17
-4.90498e+35,7.29214e+35,-3.72185e+33,-1.22471e+33,1.82076e+33,-9.29301e+30,1.5e+16
3.01808e+40,8.54016e+40,-1.78807e+40,7.53578e+37,2.13238e+38,-4.4646e+37,1.58639e+21
8.68575e+35,2.45837e+36,-5.14678e+35,2.16873e+33,6.13826e+33,-1.28509e+33,4.56705e+16
9.14635e+35,2.58957e+36,-5.41836e+35,2.28373e+33,6.46584e+33,-1.3529e+33,4.81106e+16
3.16276e+35,8.95278e+35,-1.87331e+35,7.89703e+32,2.2354e+33,-4.67742e+32,1.66316e+16
1.42624e+35,4.03725e+35,-8.44875e+34,3.56115e+32,1.00805e+33,-2.10955e+32,7.5e+15
