pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,mass
-1.07496e+39,-7.88261e+38,2.73212e+37,-1.06961e+37,-7.84339e+36,2.71853e+35,2.46564e+18
-9.76857e+38,-7.36818e+38,1.71477e+37,-9.71997e+36,-7.33152e+36,1.70624e+35,2.27069e+18
-3.88123e+38,-2.83782e+38,7.18316e+36,-3.86192e+36,-2.8237e+36,7.14742e+34,8.69228e+17
-1.37501e+38,-9.5528e+37,6.5546e+35,-1.36817e+36,-9.50527e+35,6.52199e+33,2.99734e+17
-3.25049e+37,-2.58044e+37,6.132e+35,-3.23432e+35,-2.5676e+35,6.10149e+33,7.49334e+16
-2.68513e+37,-1.94789e+37,6.47932e+35,-2.67177e+35,-1.9382e+35,6.44708e+33,6.29441e+16
-6.19789e+37,-4.43127e+37,2.26254e+36,-6.16706e+35,-4.40922e+35,2.25128e+34,1.31883e+17
-1.22509e+37,-9.21266e+36,4.84468e+35,-1.21899e+35,-9.16683e+34,4.82058e+33,2.99734e+16
-4.70951e+36,-3.37212e+36,8.3088e+34,-4.68608e+34,-3.35534e+34,8.26747e+32,1.09403e+16
-1.97126e+38,-1.44453e+38,5.01701e+36,-1.96145e+36,-1.43735e+36,4.99205e+34,4.51704e+17
-9.08424e+35,-6.65836e+35,2.31014e+34,-9.03904e+33,-6.62524e+33,2.29865e+32,2.08262e+15
-1.63501e+37,-1.19843e+37,4.15962e+35,-1.62688e+35,-1.19247e+35,4.13892e+33,3.74722e+16
-3.68249e+35,-2.88861e+35,4.10326e+33,-3.66417e+33,-2.87424e+33,4.08284e+31,8.69228e+14
-2.98222e+35,-2.15987e+35,5.90829e+33,-2.96738e+33,-2.14913e+33,5.8789e+31,6.89388e+14
-9.69491e+34,-7.37381e+34,5.54377e+31,-9.64668e+32,-7.33712e+32,5.51619e+29,2.09814e+14
-7.31613e+34,-4.97893e+34,1.99256e+33,-7.27973e+32,-4.95416e+32,1.98265e+31,1.64854e+14
-3.12244e+34,-2.22461e+34,5.18196e+32,-3.10691e+32,-2.21354e+32,5.15618e+30,7.49334e+13
-4.89042e+34,-3.67314e+34,1.63863e+33,-4.86608e+32,-3.65486e+32,1.63048e+31,1.19894e+14
