pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,mass
-1.93096e+36,-1.41185e+36,3.57371e+34,-3.86192e+36,-2.8237e+36,7.14742e+34,8.69228e+17
-6.84085e+35,-4.75263e+35,3.261e+33,-1.36817e+36,-9.50527e+35,6.52199e+33,2.99734e+17
-1.61716e+35,-1.2838e+35,3.05074e+33,-3.23432e+35,-2.5676e+35,6.10149e+33,7.49334e+16
-1.33589e+35,-9.691e+34,3.22354e+33,-2.67177e+35,-1.9382e+35,6.44708e+33,6.29441e+16
-3.08353e+35,-2.20461e+35,1.12564e+34,-6.16706e+35,-4.40922e+35,2.25128e+34,1.31883e+17
-6.09495e+34,-4.58341e+34,2.41029e+33,-1.21899e+35,-9.16683e+34,4.82058e+33,2.99734e+16
-2.34304e+34,-1.67767e+34,4.13373e+32,-4.68608e+34,-3.35534e+34,8.26747e+32,1.09403e+16
-9.80727e+35,-7.18673e+35,2.49602e+34,-1.96145e+36,-1.43735e+36,4.99205e+34,4.51704e+17
-4.51952e+33,-3.31262e+33,1.14932e+32,-9.03904e+33,-6.62524e+33,2.29865e+32,2.08262e+15
-8.1344e+34,-5.96236e+34,2.06946e+33,-1.62688e+35,-1.19247e+35,4.13892e+33,3.74722e+16
-1.83209e+33,-1.43712e+33,2.04142e+31,-3.66417e+33,-2.87424e+33,4.08284e+31,8.69228e+14
-1.48369e+33,-1.07456e+33,2.93945e+31,-2.96738e+33,-2.14913e+33,5.8789e+31,6.89388e+14
-4.82334e+32,-3.66856e+32,2.7581e+29,-9.64668e+32,-7.33712e+32,5.51619e+29,2.09814e+14
-3.63987e+32,-2.47708e+32,9.91325e+30,-7.27973e+32,-4.95416e+32,1.98265e+31,1.64854e+14
-1.55345e+32,-1.10677e+32,2.57809e+30,-3.10691e+32,-2.21354e+32,5.15618e+30,7.49334e+13
-2.43304e+32,-1.82743e+32,8.15241e+30,-4.86608e+32,-3.65486e+32,1.63048e+31,1.19894e+14
-4.30419e+32,-2.92296e+32,6.09062e+30,-8.60838e+32,-5.84592e+32,1.21812e+31,1.94827e+14
-4.08734e+32,-2.87832e+32,1.89041e+31,-8.17468e+32,-5.75664e+32,3.78082e+31,1.94827e+14
-9.12578e+31,-6.97971e+31,3.33772e+30,-1.82516e+32,-1.39594e+32,6.67544e+30,4.49600e+13
-1.7482e+32,-1.25501e+32,6.40951e+30,-3.4964e+32,-2.51003e+32,1.2819e+31,7.49334e+13
-9.56544e+32,-6.59648e+32,3.63047e+31,-1.91309e+33,-1.3193e+33,7.26095e+31,4.34614e+14
-1.80112e+32,-1.35898e+32,6.57784e+30,-3.60225e+32,-2.71796e+32,1.31557e+31,8.99201e+13
-2.04675e+32,-1.40434e+32,8.42751e+30,-4.09349e+32,-2.80868e+32,1.6855e+31,8.99201e+13
-2.07537e+32,-1.46962e+32,9.92398e+29,-4.15074e+32,-2.93923e+32,1.9848e+30,8.99201e+13
-9.61341e+31,-7.61001e+31,3.29215e+30,-1.92268e+32,-1.522e+32,6.5843e+30,4.49600e+13
-1.00157e+32,-7.63709e+31,7.06657e+29,-2.00314e+32,-1.52742e+32,1.41331e+30,4.49600e+13
-9.79373e+31,-6.91128e+31,3.66195e+30,-1.95875e+32,-1.38226e+32,7.32391e+30,4.49600e+13
-3.42825e+31,-2.44965e+31,8.62903e+29,-6.8565e+31,-4.8993e+31,1.72581e+30,1.49867e+13
-3.31892e+31,-2.56588e+31,1.52342e+29,-6.63784e+31,-5.13176e+31,3.04684e+29,1.49867e+13
-3.52622e+31,-2.50757e+31,1.63059e+30,-7.05244e+31,-5.01514e+31,3.26117e+30,1.49867e+13
-3.35524e+31,-2.6039e+31,1.24502e+30,-6.71048e+31,-5.2078e+31,2.49003e+30,1.49867e+13
-3.5021e+31,-2.43274e+31,4.73698e+29,-7.00421e+31,-4.86547e+31,9.47397e+29,1.49867e+13
-1.03842e+32,-7.12599e+31,6.93886e+29,-2.07685e+32,-1.4252e+32,1.38777e+30,4.49600e+13
-3.10404e+31,-2.3992e+31,1.48241e+30,-6.20809e+31,-4.79839e+31,2.96482e+30,1.49867e+13
-2.06819e+32,-1.37996e+32,9.01854e+30,-4.13638e+32,-2.75992e+32,1.80371e+31,8.99201e+13
-3.2186e+31,-2.24328e+31,9.95174e+29,-6.43719e+31,-4.48656e+31,1.99035e+30,1.49867e+13
-9.45631e+31,-7.29099e+31,3.04576e+30,-1.89126e+32,-1.4582e+32,6.09153e+30,4.49600e+13
-3.31366e+31,-2.29107e+31,5.49019e+29,-6.62731e+31,-4.58214e+31,1.09804e+30,1.49867e+13
-1.86519e+32,-1.42645e+32,4.53675e+30,-3.73037e+32,-2.85289e+32,9.0735e+30,8.99201e+13
-9.52712e+31,-7.14071e+31,8.78479e+29,-1.90542e+32,-1.42814e+32,1.75696e+30,4.49600e+13
-1.80522e+32,-1.35264e+32,3.35742e+30,-3.61045e+32,-2.70529e+32,6.71483e+30,8.99201e+13
-3.47581e+31,-2.38074e+31,1.27181e+30,-6.95162e+31,-4.76148e+31,2.54362e+30,1.49867e+13
-3.19598e+31,-2.4749e+31,1.07104e+30,-6.39196e+31,-4.9498e+31,2.14207e+30,1.49867e+13
-3.34021e+31,-2.60122e+31,4.94178e+29,-6.68042e+31,-5.20244e+31,9.88356e+29,1.49867e+13
-1.16637e+31,-8.58485e+30,2.02036e+29,-2.33275e+31,-1.71697e+31,4.04071e+29,5.52e+12
-1.18302e+31,-9.10821e+30,2.4256e+29,-2.36603e+31,-1.82164e+31,4.8512e+29,5.52e+12
-5.91088e+30,-4.56013e+30,3.0195e+28,-1.18218e+31,-9.12026e+30,6.039e+28,2.76e+12
-6.18895e+30,-4.60719e+30,1.12232e+29,-1.23779e+31,-9.21438e+30,2.24464e+29,2.76e+12
-2.937e+30,-2.08176e+30,2.9425e+28,-5.874e+30,-4.16351e+30,5.88499e+28,1.38e+12
-9.32774e+30,-6.72592e+30,2.53599e+29,-1.86555e+31,-1.34518e+31,5.07199e+29,4.14e+12
-9.07779e+30,-6.44314e+30,2.50977e+29,-1.81556e+31,-1.28863e+31,5.01954e+29,4.14e+12
-2.32311e+37,-1.87576e+37,2.40424e+35,-4.64623e+37,-3.75153e+37,4.80848e+35,3.75095e+19
-6.3809e+37,-5.47629e+37,7.40251e+35,-1.27618e+38,-1.09526e+38,1.4805e+36,1.08032e+20
-3.4881e+38,-3.3756e+38,1.57005e+37,-6.9762e+38,-6.7512e+38,3.1401e+37,6.17498e+20
-6.25108e+38,-5.69869e+38,1.26004e+37,-1.25022e+39,-1.13974e+39,2.52008e+37,1.09549e+21
-1.45849e+39,-9.72024e+38,-7.57301e+37,-2.91698e+39,-1.94405e+39,-1.5146e+38,2.30649e+21
-7.37769e+40,-7.57463e+40,4.28719e+39,-1.47554e+41,-1.51493e+41,8.57439e+39,1.34518e+23
-3.04124e+36,-3.11947e+36,1.77249e+35,-6.08248e+36,-6.23894e+36,3.54497e+35,5.55103e+18
-9.95753e+38,-1.02168e+39,5.64461e+37,-1.99151e+39,-2.04336e+39,1.12892e+38,1.80567e+21
-4.6097e+36,-4.76914e+36,2.62301e+35,-9.21941e+36,-9.53829e+36,5.24601e+35,8.3123e+18
-1.04111e+36,-1.06729e+36,6.00193e+34,-2.08222e+36,-2.13458e+36,1.20039e+35,1.89648e+18
-2.88916e+35,-2.96044e+35,1.66364e+34,-5.77831e+35,-5.92088e+35,3.32729e+34,5.26249e+17
-3.91488e+33,-4.01037e+33,2.24846e+32,-7.82976e+33,-8.02075e+33,4.49691e+32,7.12799e+15
-2.22231e+33,-2.27685e+33,1.27698e+32,-4.44462e+33,-4.5537e+33,2.55395e+32,4.0464e+15
-1.39867e+33,-1.43404e+33,8.0603e+31,-2.79734e+33,-2.86809e+33,1.61206e+32,2.54774e+15
-3.0594e+33,-3.13561e+33,1.76048e+32,-6.1188e+33,-6.27122e+33,3.52097e+32,5.57194e+15
-8.84554e+34,-9.06405e+34,5.08942e+33,-1.76911e+35,-1.81281e+35,1.01788e+34,1.61097e+17
-7.64224e+34,-7.8336e+34,4.40151e+33,-1.52845e+35,-1.56672e+35,8.80303e+33,1.39196e+17
-2.71527e+33,-2.78232e+33,1.563e+32,-5.43055e+33,-5.56465e+33,3.12601e+32,4.94561e+15
-2.75978e+33,-2.70798e+33,1.64431e+32,-5.51956e+33,-5.41596e+33,3.28863e+32,4.94561e+15
-4.48395e+33,-4.67158e+33,2.21706e+32,-8.9679e+33,-9.34316e+33,4.43412e+32,8.24268e+15
-1.53565e+33,-1.57236e+33,7.05164e+31,-3.07131e+33,-3.14472e+33,1.41033e+32,2.6976e+15
-6.63932e+32,-6.74483e+32,3.47114e+31,-1.32786e+33,-1.34897e+33,6.94228e+31,1.19894e+15
-1.18581e+32,-1.20651e+32,6.84976e+30,-2.37161e+32,-2.41302e+32,1.36995e+31,2.09814e+14
-1.83428e+33,-1.86929e+33,1.24656e+32,-3.66855e+33,-3.73857e+33,2.49313e+32,3.29707e+15
-1.13461e+32,-1.14377e+32,6.00323e+30,-2.26921e+32,-2.28753e+32,1.20065e+31,2.09814e+14
-1.16649e+34,-1.19416e+34,6.11506e+32,-2.33298e+34,-2.38832e+34,1.22301e+33,2.09814e+16
-1.75925e+32,-1.75938e+32,1.06356e+31,-3.51851e+32,-3.51876e+32,2.12712e+31,3.1472e+14
-4.26949e+32,-4.27443e+32,2.24154e+31,-8.53897e+32,-8.54887e+32,4.48309e+31,7.64321e+14
-2.16737e+34,-2.16729e+34,1.62529e+33,-4.33473e+34,-4.33459e+34,3.25058e+33,3.89654e+16
-1.16e+32,-1.20044e+32,6.65662e+30,-2.31999e+32,-2.40088e+32,1.33132e+31,2.09814e+14
-1.94088e+32,-1.99654e+32,1.35859e+31,-3.88177e+32,-3.99308e+32,2.71719e+31,3.44694e+14
-4.93604e+30,-5.06026e+30,2.84577e+29,-9.87207e+30,-1.01205e+31,5.69155e+29,8.99201e+12
-1.80964e+31,-1.85518e+31,1.04398e+30,-3.61928e+31,-3.71036e+31,2.08796e+30,3.29707e+13
-2.46814e+30,-2.53082e+30,1.42314e+29,-4.93628e+30,-5.06163e+30,2.84628e+29,4.49600e+12
-4.27837e+31,-4.38405e+31,2.4635e+30,-8.55673e+31,-8.76811e+31,4.927e+30,7.79308e+13
-1.46349e+32,-1.48583e+32,8.95614e+30,-2.92698e+32,-2.97166e+32,1.79123e+31,2.599e+14
-1.39757e+32,-1.40822e+32,7.74389e+30,-2.79514e+32,-2.81643e+32,1.54878e+31,2.599e+14
-1.40914e+32,-1.47968e+32,7.32111e+30,-2.81828e+32,-2.95936e+32,1.46422e+31,2.599e+14
-2.2471e+32,-2.23983e+32,1.63051e+31,-4.49421e+32,-4.47965e+32,3.26103e+31,4.14e+14
-8.46077e+31,-8.53405e+31,5.51456e+30,-1.69215e+32,-1.70681e+32,1.10291e+31,1.495e+14
-4.34814e+31,-4.3003e+31,2.7563e+30,-8.69627e+31,-8.6006e+31,5.51261e+30,7.82e+13
-4.34351e+30,-4.59908e+30,2.4805e+29,-8.68703e+30,-9.19816e+30,4.961e+29,8.28e+12
-1.3868e+32,-1.47859e+32,8.39932e+30,-2.77361e+32,-2.95719e+32,1.67986e+31,2.599e+14
-1.47077e+32,-1.48974e+32,7.8301e+30,-2.94154e+32,-2.97947e+32,1.56602e+31,2.599e+14
-1.47608e+32,-1.49502e+32,7.24913e+30,-2.95216e+32,-2.99003e+32,1.44983e+31,2.599e+14
-1.42478e+32,-1.42592e+32,8.20201e+30,-2.84956e+32,-2.85184e+32,1.6404e+31,2.599e+14
-1.41428e+32,-1.43004e+32,8.99024e+30,-2.82856e+32,-2.86007e+32,1.79805e+31,2.599e+14
-1.38099e+32,-1.48525e+32,7.29396e+30,-2.76199e+32,-2.9705e+32,1.45879e+31,2.599e+14
-8.22983e+29,-8.43451e+29,4.73381e+28,-1.64597e+30,-1.6869e+30,9.46763e+28,1.49867e+12
-1.45441e+32,-1.44031e+32,7.3608e+30,-2.90881e+32,-2.88061e+32,1.47216e+31,2.599e+14
-1.46223e+32,-1.4715e+32,8.12616e+30,-2.92445e+32,-2.94299e+32,1.62523e+31,2.599e+14
-1.46092e+32,-1.46306e+32,9.15238e+30,-2.92185e+32,-2.92611e+32,1.83048e+31,2.599e+14
-3.29062e+28,-3.37203e+28,1.89606e+27,-6.58125e+28,-6.74407e+28,3.79213e+27,5.99467e+10
-1.49927e+38,1.40148e+38,-2.42291e+37,-2.99854e+38,2.80295e+38,-4.84582e+37,1.25052e+21
-1.72625e+38,1.47843e+38,-2.06144e+37,-3.4525e+38,2.95686e+38,-4.12289e+37,1.27495e+21
-4.2878e+38,3.96394e+38,1.27262e+37,-8.5756e+38,7.92788e+38,2.54525e+37,3.40027e+21
-3.72194e+38,3.54616e+38,6.31664e+36,-7.44388e+38,7.09231e+38,1.26333e+37,3.07634e+21
-7.84473e+36,7.45944e+36,1.32034e+35,-1.56895e+37,1.49189e+37,2.64067e+35,6.47188e+19
-5.49912e+33,5.19025e+33,6.89185e+31,-1.09982e+34,1.03805e+34,1.37837e+32,4.496e+16
-6.53815e+33,6.21676e+33,9.34202e+31,-1.30763e+34,1.24335e+34,1.8684e+32,5.39521e+16
-1.12755e+34,1.07139e+34,1.8936e+32,-2.25511e+34,2.14277e+34,3.7872e+32,9.29174e+16
-4.15585e+34,3.95684e+34,7.99107e+32,-8.31169e+34,7.91368e+34,1.59821e+33,3.43195e+17
-2.16337e+34,2.05662e+34,3.91347e+32,-4.32675e+34,4.11325e+34,7.82695e+32,1.78342e+17
-6.80891e+34,6.4342e+34,8.36215e+32,-1.36178e+35,1.28684e+35,1.67243e+33,5.57505e+17
-2.03974e+35,1.93997e+35,4.2326e+33,-4.07948e+35,3.87994e+35,8.4652e+33,1.68151e+18
-3.0931e+34,2.93722e+34,4.50809e+32,-6.1862e+34,5.87443e+34,9.01617e+32,2.54774e+17
-4.32395e+34,4.11143e+34,6.95564e+32,-8.6479e+34,8.22286e+34,1.39113e+33,3.56683e+17
-3.5038e+35,3.33519e+35,5.74176e+33,-7.00759e+35,6.67038e+35,1.14835e+34,2.89393e+18
-3.63882e+34,3.47161e+34,5.90014e+32,-7.27764e+34,6.94322e+34,1.18003e+33,2.99734e+17
-3.26979e+35,3.08369e+35,6.20708e+33,-6.53958e+35,6.16739e+35,1.24142e+34,2.6976e+18
-1.18119e+34,1.12966e+34,1.64412e+32,-2.36238e+34,2.25932e+34,3.28824e+32,9.89121e+16
-1.06812e+34,9.99603e+33,1.7713e+32,-2.13625e+34,1.99921e+34,3.5426e+32,8.69228e+16
-3.06962e+33,2.92931e+33,5.80272e+31,-6.13923e+33,5.85862e+33,1.16054e+32,2.54774e+16
-5.61407e+32,5.3804e+32,9.48765e+30,-1.12281e+33,1.07608e+33,1.89753e+31,4.64587e+15
-1.01352e+33,9.65068e+32,1.62595e+31,-2.02703e+33,1.93014e+33,3.2519e+31,8.39254e+15
-7.5798e+32,7.20563e+32,1.57895e+31,-1.51596e+33,1.44113e+33,3.15791e+31,6.29441e+15
-7.5997e+32,7.18596e+32,1.3123e+31,-1.51994e+33,1.43719e+33,2.62461e+31,6.29441e+15
-2.17938e+33,2.0745e+33,3.60156e+31,-4.35876e+33,4.14899e+33,7.20311e+31,1.8e+16
-1.21078e+32,1.15249e+32,1.99299e+30,-2.42155e+32,2.30498e+32,3.98599e+30,1e+15
-4.60093e+32,4.37949e+32,7.58828e+30,-9.20186e+32,8.75898e+32,1.51766e+31,3.8e+15
-8.66148e+38,1.30191e+39,-1.10884e+37,-1.7323e+39,2.60382e+39,-2.21767e+37,2.1403e+22
-1.26681e+36,1.87798e+36,-9.93124e+33,-2.53362e+36,3.75596e+36,-1.98625e+34,3.08726e+19
-5.22266e+33,7.95062e+33,3.67819e+31,-1.04453e+34,1.59012e+34,7.35638e+31,1.27808e+17
-1.49281e+34,2.19735e+34,3.10383e+32,-2.98562e+34,4.3947e+34,6.20766e+32,3.53427e+17
-7.26363e+34,1.08278e+35,7.45024e+32,-1.45273e+35,2.16555e+35,1.49005e+33,1.74898e+18
-1.25422e+35,1.91961e+35,1.02205e+34,-2.50843e+35,3.83922e+35,2.0441e+34,2.84523e+18
-1.6256e+35,2.32014e+35,1.6992e+33,-3.25119e+35,4.64028e+35,3.3984e+33,3.8183e+18
-1.58005e+36,2.34929e+36,-1.20235e+34,-3.1601e+36,4.69858e+36,-2.4047e+34,3.87071e+19
-3.64643e+33,5.47273e+33,-3.16521e+31,-7.29286e+33,1.09455e+34,-6.33042e+31,8.99201e+16
-6.10565e+32,8.92011e+32,4.99587e+30,-1.22113e+33,1.78402e+33,9.99174e+30,1.49867e+16
-3.68606e+33,5.48709e+33,-5.02451e+31,-7.37211e+33,1.09742e+34,-1.0049e+32,8.99201e+16
-3.67241e+33,5.4022e+33,-3.21066e+30,-7.34483e+33,1.08044e+34,-6.42132e+30,8.99201e+16
-6.88851e+33,1.03043e+34,8.25137e+31,-1.3777e+34,2.06085e+34,1.65027e+32,1.64854e+17
-6.12357e+32,9.1038e+32,-4.6465e+30,-1.22471e+33,1.82076e+33,-9.29301e+30,1.5e+16
3.76789e+37,1.06619e+38,-2.2323e+37,7.53578e+37,2.13238e+38,-4.4646e+37,1.58639e+21
1.08436e+33,3.06913e+33,-6.42544e+32,2.16873e+33,6.13826e+33,-1.28509e+33,4.56705e+16
1.14187e+33,3.23292e+33,-6.7645e+32,2.28373e+33,6.46584e+33,-1.3529e+33,4.81106e+16
3.94852e+32,1.1177e+33,-2.33871e+32,7.89703e+32,2.2354e+33,-4.67742e+32,1.66316e+16
1.78057e+32,5.04027e+32,-1.05478e+32,3.56115e+32,1.00805e+33,-2.10955e+32,7.5e+15
